lsn,eventtime(utc+8),event,detail,file/directory name,full path,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,target vcn,cluster index,is_timestomped,is_suspicious_execution
10052517405,,,,YourPhone.Exp.WinRT.dll,\Program Files\WindowsApps\Microsoft.YourPhone_1.23102.126.0_x64__8wekyb3d8bbwe\YourPhone.Exp.WinRT.dll,12/19/23 15:27:03,12/25/23 16:12:36,12/25/23 16:40:13,12/26/23 0:04:11,Update Resident Value,0x2031B,0,0,0
10052517439,,,,YourPhone.Utilities.dll,\Program Files\WindowsApps\Microsoft.YourPhone_1.23102.126.0_x64__8wekyb3d8bbwe\YourPhone.Utilities.dll,12/19/23 15:27:03,12/25/23 16:12:42,12/25/23 16:40:14,12/26/23 0:04:11,Update Resident Value,0x20324,4,0,0
10052517473,,,,CldFlt1.etl,\Windows\System32\LogFiles\CloudFiles\CldFlt1.etl,12/19/23 15:37:03,12/26/23 0:02:16,12/26/23 0:02:16,12/26/23 0:04:31,Update Resident Value,0x20334,6,0,0
10052517541,,,,x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.3636_none_c0df324c38bbc0ce.manifest,\Windows\WinSxS\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.3636_none_c0df324c38bbc0ce.manifest,12/25/23 16:15:13,12/25/23 16:15:10,12/25/23 16:15:13,12/26/23 0:04:28,Update Resident Value,0x2044F,4,0,0
10052517711,,,,S-1-5-21-2013336793-2335637549-584498142-1001-MergedResources-3.pri,\Program Files\WindowsApps\Microsoft.WindowsAlarms_11.2306.23.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-2013336793-2335637549-584498142-1001-MergedResources-3.pri,12/25/23 16:08:58,12/25/23 16:08:58,12/25/23 16:08:58,12/26/23 0:04:07,Update Resident Value,0x2299A,4,0,0
10052517923,,,,wordpad.exe,\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.19041.3758_none_a249130f22407ad8\wordpad.exe,12/25/23 16:24:36,12/25/23 16:24:36,12/25/23 16:33:26,12/26/23 0:11:03,Update Resident Value,0x233B5,2,0,0
10052518510,,,,Microsoft.WindowsStore_22311.1401.2.0_x64__8wekyb3d8bbwe,\Program Files\WindowsApps\Microsoft.WindowsStore_22311.1401.2.0_x64__8wekyb3d8bbwe,12/25/23 16:10:34,12/25/23 16:10:51,12/25/23 16:10:51,12/26/23 0:05:02,Update Resident Value,0x26349,6,0,0
10052518544,,,,Assets,\Program Files\WindowsApps\Microsoft.WindowsStore_22311.1401.2.0_x64__8wekyb3d8bbwe\Assets,12/25/23 16:10:35,12/25/23 16:10:36,12/25/23 16:10:36,12/26/23 0:05:02,Update Resident Value,0x2634E,4,0,0
10052518578,,,,AppTiles,\Program Files\WindowsApps\Microsoft.WindowsStore_22311.1401.2.0_x64__8wekyb3d8bbwe\Assets\AppTiles,12/25/23 16:10:35,12/25/23 16:10:36,12/25/23 16:10:36,12/26/23 0:05:02,Update Resident Value,0x2634F,4,0,0
10052518612,,,,contrast-standard,\Program Files\WindowsApps\Microsoft.WindowsStore_22311.1401.2.0_x64__8wekyb3d8bbwe\Assets\AppTiles\contrast-standard,12/25/23 16:10:35,12/25/23 16:10:35,12/25/23 16:10:35,12/26/23 0:05:02,Update Resident Value,0x26378,2,0,0
10052518646,,,,theme-dark,\Program Files\WindowsApps\Microsoft.WindowsStore_22311.1401.2.0_x64__8wekyb3d8bbwe\Assets\AppTiles\contrast-standard\theme-dark,12/25/23 16:10:35,12/25/23 16:10:35,12/25/23 16:10:35,12/26/23 0:05:02,Update Resident Value,0x26378,4,0,0
10052518714,,,,resources.pri,\Program Files\WindowsApps\Microsoft.WindowsStore_22311.1401.2.0_x64__8wekyb3d8bbwe\resources.pri,12/25/23 16:10:37,12/25/23 16:10:40,12/25/23 16:10:40,12/26/23 0:05:02,Update Resident Value,0x264DA,0,0,0
10052518782,,,,Microsoft.GetHelp_10.2308.12552.0_x64__8wekyb3d8bbwe,\Program Files\WindowsApps\Microsoft.GetHelp_10.2308.12552.0_x64__8wekyb3d8bbwe,12/25/23 16:10:42,12/25/23 16:10:58,12/25/23 16:10:58,12/26/23 0:05:14,Update Resident Value,0x2677E,4,0,0
10052518816,,,,Assets,\Program Files\WindowsApps\Microsoft.GetHelp_10.2308.12552.0_x64__8wekyb3d8bbwe\Assets,12/25/23 16:10:42,12/25/23 16:10:43,12/25/23 16:10:43,12/26/23 0:05:14,Update Resident Value,0x26786,0,0,0
10052518884,,,,GetHelp.exe,\Program Files\WindowsApps\Microsoft.GetHelp_10.2308.12552.0_x64__8wekyb3d8bbwe\GetHelp.exe,12/25/23 16:10:44,12/25/23 16:10:49,12/25/23 22:51:24,12/26/23 0:05:14,Update Resident Value,0x2681F,6,0,0
10052518931,,,,resources.pri,\Program Files\WindowsApps\Microsoft.GetHelp_10.2308.12552.0_x64__8wekyb3d8bbwe\resources.pri,12/25/23 16:10:44,12/25/23 16:10:49,12/25/23 16:10:49,12/26/23 0:05:14,Update Resident Value,0x26820,4,0,0
10052518999,,,,resources.pri,\Program Files\WindowsApps\Microsoft.GetHelp_10.2308.12552.0_neutral_split.language-ko_8wekyb3d8bbwe\resources.pri,12/25/23 16:10:51,12/25/23 16:10:54,12/25/23 16:10:54,12/26/23 0:05:17,Update Resident Value,0x26B83,2,0,0
10052519067,,,,resources.63d6f28c.pri,\Program Files\WindowsApps\Microsoft.GetHelp_10.2308.12552.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\resources.63d6f28c.pri,12/25/23 16:10:58,12/25/23 16:10:58,12/25/23 16:10:58,12/26/23 0:05:17,Update Resident Value,0x26E7F,4,0,0
10052519203,,,,Images,\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2349.2.0_x64__cv1g1gvanyjgm\Images,12/25/23 16:11:01,12/25/23 16:11:02,12/25/23 16:11:02,12/26/23 0:05:02,Update Resident Value,0x27034,0,0,0
10052519271,,,,System,\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2349.2.0_x64__cv1g1gvanyjgm\Images\System,12/25/23 16:11:02,12/25/23 16:11:02,12/25/23 16:11:02,12/26/23 0:06:33,Update Resident Value,0x270C4,0,0,0
10052519339,,,,resources.pri,\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2349.2.0_x64__cv1g1gvanyjgm\resources.pri,12/25/23 16:11:02,12/25/23 16:11:07,12/25/23 16:11:07,12/26/23 0:06:33,Update Resident Value,0x270E0,0,0,0
10052519373,,,,WhatsApp.exe,\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2349.2.0_x64__cv1g1gvanyjgm\WhatsApp.exe,12/25/23 16:11:02,12/25/23 16:11:47,12/25/23 16:41:16,12/26/23 0:06:32,Update Resident Value,0x270EA,6,0,0
10052519483,,,,System.Collections.dll,\Program Files\WindowsApps\Microsoft.YourPhone_1.23102.126.0_x64__8wekyb3d8bbwe\System.Collections.dll,12/19/23 15:27:01,12/25/23 16:12:04,12/25/23 16:40:10,12/26/23 0:04:11,Update Resident Value,0x289FD,6,0,0
10052519517,,,,System.Linq.Expressions.dll,\Program Files\WindowsApps\Microsoft.YourPhone_1.23102.126.0_x64__8wekyb3d8bbwe\System.Linq.Expressions.dll,12/19/23 15:27:01,12/25/23 16:12:11,12/25/23 16:40:10,12/26/23 0:04:11,Update Resident Value,0x28A2D,2,0,0
10052519551,,,,System.Memory.dll,\Program Files\WindowsApps\Microsoft.YourPhone_1.23102.126.0_x64__8wekyb3d8bbwe\System.Memory.dll,12/19/23 15:27:01,12/25/23 16:12:11,12/25/23 16:40:11,12/26/23 0:04:11,Update Resident Value,0x28A32,0,0,0
10052519585,,,,System.Numerics.Vectors.dll,\Program Files\WindowsApps\Microsoft.YourPhone_1.23102.126.0_x64__8wekyb3d8bbwe\System.Numerics.Vectors.dll,12/19/23 15:27:01,12/25/23 16:12:13,12/25/23 16:40:11,12/26/23 0:04:11,Update Resident Value,0x28A4A,0,0,0
10052519619,,,,System.ObjectModel.dll,\Program Files\WindowsApps\Microsoft.YourPhone_1.23102.126.0_x64__8wekyb3d8bbwe\System.ObjectModel.dll,12/19/23 15:27:01,12/25/23 16:12:13,12/25/23 16:40:11,12/26/23 0:04:11,Update Resident Value,0x28A4A,6,0,0
10052519653,,,,WinRT.Runtime.dll,\Program Files\WindowsApps\Microsoft.YourPhone_1.23102.126.0_x64__8wekyb3d8bbwe\WinRT.Runtime.dll,12/19/23 15:27:03,12/25/23 16:12:32,12/25/23 16:40:12,12/26/23 0:04:11,Update Resident Value,0x28A68,2,0,0
10052519687,,,,YourPhone.Contracts.Managed.dll,\Program Files\WindowsApps\Microsoft.YourPhone_1.23102.126.0_x64__8wekyb3d8bbwe\YourPhone.Contracts.Managed.dll,12/19/23 15:27:03,12/25/23 16:12:36,12/25/23 16:40:13,12/26/23 0:04:11,Update Resident Value,0x28A6D,6,0,0
10052519743,,,,prnms003.inf_amd64_ddecfc8d679b6224,\Windows\System32\DriverStore\FileRepository\prnms003.inf_amd64_ddecfc8d679b6224,12/25/23 16:31:32,12/25/23 16:35:29,12/25/23 16:35:29,12/26/23 0:04:01,Update Resident Value,0x28D87,6,0,0
10052520012,,,,resources.pri,\Program Files\WindowsApps\Microsoft.YourPhone_1.23102.126.0_neutral_split.language-ko_8wekyb3d8bbwe\resources.pri,12/25/23 16:12:44,12/25/23 16:12:44,12/25/23 16:40:14,12/26/23 0:04:13,Update Resident Value,0x29259,0,0,0
10052520352,,,,vhdmp.inf,\Windows\System32\DriverStore\FileRepository\vhdmp.inf_amd64_e445a20f3950d663\vhdmp.inf,12/25/23 16:18:26,12/25/23 16:18:26,12/25/23 16:31:56,12/26/23 0:04:42,Update Resident Value,0x29304,0,0,0
10052520386,,,,basicdisplay.inf,\Windows\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_19e58b6267591a82\basicdisplay.inf,12/25/23 16:18:26,12/25/23 16:18:26,12/25/23 16:31:56,12/26/23 0:04:41,Update Resident Value,0x29304,4,0,0
10052520420,,,,BasicDisplay.sys,\Windows\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_19e58b6267591a82\BasicDisplay.sys,12/25/23 16:18:26,12/25/23 16:18:26,12/25/23 16:31:37,12/26/23 0:03:38,Update Resident Value,0x29305,0,0,0
10052520467,,,,basicrender.inf,\Windows\System32\DriverStore\FileRepository\basicrender.inf_amd64_d3f5994a67770b50\basicrender.inf,12/25/23 16:18:26,12/25/23 16:18:26,12/25/23 16:31:56,12/26/23 0:04:41,Update Resident Value,0x29305,2,0,0
10052520501,,,,BasicRender.sys,\Windows\System32\DriverStore\FileRepository\basicrender.inf_amd64_d3f5994a67770b50\BasicRender.sys,12/25/23 16:18:26,12/25/23 16:18:26,12/25/23 16:31:36,12/26/23 0:03:46,Update Resident Value,0x29305,6,0,0
10052520535,,,,USBXHCI.SYS,\Windows\System32\DriverStore\FileRepository\usbxhci.inf_amd64_404a41ae5cd94d6b\USBXHCI.SYS,12/25/23 16:18:27,12/25/23 16:18:27,12/25/23 16:32:07,12/26/23 0:04:41,Update Resident Value,0x2930F,2,0,0
10052520569,,,,wvid.inf,\Windows\System32\DriverStore\FileRepository\wvid.inf_amd64_213826271a9d5238\wvid.inf,12/25/23 16:18:28,12/25/23 16:18:28,12/25/23 16:31:58,12/26/23 0:04:41,Update Resident Value,0x29317,2,0,0
10052520637,,,,ClipRenew.exe,\Windows\System32\ClipRenew.exe,12/25/23 16:18:31,12/25/23 16:18:31,12/25/23 16:34:00,12/26/23 0:04:07,Update Resident Value,0x29350,4,0,0
10052520671,,,,BthAvctpSvc.dll,\Windows\System32\BthAvctpSvc.dll,12/25/23 16:18:43,12/25/23 16:18:43,12/25/23 16:38:20,12/26/23 0:04:05,Update Resident Value,0x293CE,2,0,0
10052520829,,,,umpo.dll,\Windows\System32\umpo.dll,12/25/23 16:18:43,12/25/23 16:18:43,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x293D3,6,0,0
10052521085,,,,TaskFlowDataEngine.dll,\Windows\System32\TaskFlowDataEngine.dll,12/25/23 16:18:48,12/25/23 16:18:48,12/25/23 16:34:10,12/26/23 0:06:02,Update Resident Value,0x29405,6,0,0
10052521119,,,,winnat.sys,\Windows\System32\drivers\winnat.sys,12/25/23 16:18:48,12/25/23 16:18:48,12/25/23 16:32:16,12/26/23 0:04:35,Update Resident Value,0x29409,2,0,0
10052521187,,,,AppListBackupLauncher.dll,\Windows\System32\AppListBackupLauncher.dll,12/25/23 16:18:48,12/25/23 16:18:48,12/25/23 16:33:42,12/26/23 0:04:06,Update Resident Value,0x2940C,6,0,0
10052521221,,,,PlaySndSrv.dll,\Windows\System32\PlaySndSrv.dll,12/25/23 16:18:48,12/25/23 16:18:48,12/25/23 16:33:54,12/26/23 0:04:07,Update Resident Value,0x2940D,2,0,0
10052521289,,,,CompPkgSup.dll,\Windows\System32\CompPkgSup.dll,12/25/23 16:18:48,12/25/23 16:18:48,12/25/23 16:38:39,12/26/23 0:10:57,Update Resident Value,0x29410,6,0,0
10052521323,,,,CompPkgSrv.exe,\Windows\System32\CompPkgSrv.exe,12/25/23 16:18:48,12/25/23 16:18:48,12/25/23 16:33:13,12/26/23 0:04:59,Update Resident Value,0x29411,0,0,0
10052521501,,,,audiosrv.dll,\Windows\System32\audiosrv.dll,12/25/23 16:18:49,12/25/23 16:18:49,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x29414,0,0,0
10052521535,,,,AudioEndpointBuilder.dll,\Windows\System32\AudioEndpointBuilder.dll,12/25/23 16:18:49,12/25/23 16:18:49,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x29414,2,0,0
10052521705,,,,CloudRestoreLauncher.dll,,12/25/23 16:18:49,12/25/23 16:18:49,12/25/23 16:33:44,12/26/23 0:04:06,Update Resident Value,0x2941A,2,0,0
10052521953,,,,WpcMon.exe,\Windows\WinSxS\amd64_microsoft-windows-p..ntalcontrolsmonitor_31bf3856ad364e35_10.0.19041.3636_none_bf86f46bf2f8e76d\WpcMon.exe,12/25/23 16:18:54,12/25/23 16:18:54,12/25/23 16:33:57,12/26/23 0:04:07,Update Resident Value,0x2945D,4,0,0
10052522063,,,,spoolsv.exe,\Windows\WinSxS\amd64_microsoft-windows-printing-spooler-core_31bf3856ad364e35_10.0.19041.3636_none_4ae339e576dd394c\spoolsv.exe,12/25/23 16:18:54,12/25/23 16:18:54,12/25/23 16:33:26,12/26/23 0:03:56,Update Resident Value,0x29465,0,0,0
10052522199,,,,unsecapp.exe,\Windows\WinSxS\amd64_microsoft-windows-wmi-core_31bf3856ad364e35_10.0.19041.3758_none_2de29cf0d4f3960a\unsecapp.exe,12/25/23 16:18:55,12/25/23 16:18:55,12/25/23 16:33:53,12/26/23 0:04:02,Update Resident Value,0x29472,2,0,0
10052522301,,,,WinMgmtR.dll,\Windows\WinSxS\amd64_microsoft-windows-wmi-core_31bf3856ad364e35_10.0.19041.3758_none_2de29cf0d4f3960a\WinMgmtR.dll,12/25/23 16:18:55,12/25/23 16:18:55,12/25/23 16:34:02,12/26/23 0:03:56,Update Resident Value,0x29473,0,0,0
10052522391,,,,WmiApSrv.exe,\Windows\WinSxS\amd64_microsoft-windows-wmi-core_31bf3856ad364e35_10.0.19041.3758_none_2de29cf0d4f3960a\WmiApSrv.exe,12/25/23 16:18:55,12/25/23 16:18:55,12/25/23 16:34:03,12/26/23 0:04:21,Update Resident Value,0x29473,6,0,0
10052522425,,,,wmiutils.dll,\Windows\WinSxS\amd64_microsoft-windows-wmi-core_31bf3856ad364e35_10.0.19041.3758_none_2de29cf0d4f3960a\wmiutils.dll,12/25/23 16:18:55,12/25/23 16:18:55,12/25/23 16:33:50,12/26/23 0:04:49,Update Resident Value,0x29474,2,0,0
10052522459,,,,ncobjapi.dll,\Windows\WinSxS\amd64_microsoft-windows-wmi-core_31bf3856ad364e35_10.0.19041.3758_none_2de29cf0d4f3960a\ncobjapi.dll,12/25/23 16:18:55,12/25/23 16:18:55,12/25/23 16:33:42,12/26/23 0:04:15,Update Resident Value,0x29474,6,0,0
10052522572,,,,SettingSync.dll,\Windows\System32\SettingSync.dll,12/25/23 16:18:59,12/25/23 16:18:59,12/25/23 16:34:23,12/26/23 0:04:36,Update Resident Value,0x29488,4,0,0
10052522628,,,,SystemSettings.DataModel.dll,\Windows\WinSxS\amd64_microsoft-windows-s..msettings-datamodel_31bf3856ad364e35_10.0.19041.3758_none_5ec09a8fb22694b3\SystemSettings.DataModel.dll,12/25/23 16:18:59,12/25/23 16:18:59,12/25/23 16:34:59,12/26/23 0:06:02,Update Resident Value,0x294A0,6,0,0
10052522696,,,,TpmTasks.dll,,12/25/23 16:19:00,12/25/23 16:19:00,12/25/23 16:33:39,12/26/23 0:04:07,Update Resident Value,0x294A4,4,0,0
10052522876,,,,w32time.dll,\Windows\System32\w32time.dll,12/25/23 16:19:00,12/25/23 16:19:00,12/25/23 16:45:27,12/26/23 0:04:35,Update Resident Value,0x294A7,6,0,0
10052522910,,,,wcmsvc.dll,\Windows\System32\wcmsvc.dll,12/25/23 16:19:00,12/25/23 16:19:00,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x294AA,0,0,0
10052523020,,,,wifitask.exe,\Windows\System32\wifitask.exe,12/25/23 16:19:00,12/25/23 16:19:00,12/25/23 16:33:12,12/26/23 0:04:08,Update Resident Value,0x294AB,2,0,0
10052523156,,,,wlansvc.dll,\Windows\System32\wlansvc.dll,12/25/23 16:19:01,12/25/23 16:19:01,12/25/23 16:33:19,12/26/23 0:03:56,Update Resident Value,0x294B2,2,0,0
10052523258,,,,Windows.UI.AppDefaults.dll,\Windows\System32\Windows.UI.AppDefaults.dll,12/25/23 16:19:06,12/25/23 16:19:06,12/25/23 16:33:36,12/26/23 0:05:13,Update Resident Value,0x294FD,0,0,0
10052523326,,,,Windows.UI.ShellCommon.pri,\Windows\WinSxS\amd64_microsoft-windows-ui-shellcommon-desktop_31bf3856ad364e35_10.0.19041.3758_none_48f9a71868283b82\Windows.UI.ShellCommon.pri,12/25/23 16:19:06,12/25/23 16:19:06,12/25/23 16:32:35,12/26/23 0:04:04,Update Resident Value,0x29500,0,0,0
10052523562,,,,SecurityHealthService.exe,\Windows\System32\SecurityHealthService.exe,12/25/23 16:19:07,12/25/23 16:19:07,12/25/23 16:33:43,12/26/23 0:04:15,Update Resident Value,0x29509,6,0,0
10052523630,,,,embeddedmodesvcapi.dll,\Windows\System32\embeddedmodesvcapi.dll,12/25/23 16:19:07,12/25/23 16:19:07,12/25/23 16:34:24,12/26/23 0:03:51,Update Resident Value,0x2950B,6,0,0
10052523664,,,,ShareHost.dll,\Windows\System32\ShareHost.dll,12/25/23 16:19:07,12/25/23 16:19:07,12/25/23 16:33:13,12/26/23 0:03:53,Update Resident Value,0x2950C,2,0,0
10052523698,,,,cdpsvc.dll,\Windows\System32\cdpsvc.dll,12/25/23 16:19:07,12/25/23 16:19:08,12/25/23 16:33:40,12/26/23 0:03:56,Update Resident Value,0x2950D,2,0,0
10052523800,,,,DeviceSetupManager.dll,\Windows\WinSxS\amd64_microsoft-windows-d..setupmanagerservice_31bf3856ad364e35_10.0.19041.3636_none_67690bb0b37f28c5\DeviceSetupManager.dll,12/25/23 16:19:08,12/25/23 16:19:08,12/25/23 16:35:09,12/26/23 0:04:07,Update Resident Value,0x29510,2,0,0
10052523902,,,,Windows.UI.Xaml.Resources.Common.dll,\Windows\System32\Windows.UI.Xaml.Resources.Common.dll,12/25/23 16:19:09,12/25/23 16:19:09,12/25/23 16:33:58,12/26/23 0:06:03,Update Resident Value,0x29511,0,0,0
10052524187,,,,twinui.appcore.dll,\Windows\System32\twinui.appcore.dll,12/25/23 16:19:14,12/25/23 16:19:14,12/25/23 16:34:26,12/26/23 0:05:13,Update Resident Value,0x29557,0,0,0
10052524515,,,,dssvc.dll,\Windows\WinSxS\amd64_windows-application..haringsvc-ntservice_31bf3856ad364e35_10.0.19041.3636_none_4132eb3af06c1ff9\dssvc.dll,12/25/23 16:19:14,12/25/23 16:19:14,12/25/23 16:45:28,12/26/23 0:04:06,Update Resident Value,0x2955B,6,0,0
10052524591,,,,GameInput.dll,\Windows\System32\GameInput.dll,12/25/23 16:19:14,12/25/23 16:19:14,12/25/23 16:33:59,12/26/23 0:03:44,Update Resident Value,0x2955E,2,0,0
10052524761,,,,TokenBroker.dll,\Windows\System32\TokenBroker.dll,12/25/23 16:19:15,12/25/23 16:19:15,12/25/23 16:38:00,12/26/23 0:03:56,Update Resident Value,0x29562,2,0,0
10052524931,,,,windows.applicationmodel.datatransfer.dll,\Windows\System32\windows.applicationmodel.datatransfer.dll,12/25/23 16:19:15,12/25/23 16:19:15,12/25/23 16:33:40,12/26/23 0:05:37,Update Resident Value,0x29567,2,0,0
10052525109,,,,Windows.Devices.Radios.dll,\Windows\System32\Windows.Devices.Radios.dll,12/25/23 16:19:16,12/25/23 16:19:16,12/25/23 16:33:46,12/26/23 0:04:03,Update Resident Value,0x2956D,6,0,0
10052525729,,,,mskeyprotect.dll,\Windows\System32\mskeyprotect.dll,12/25/23 16:19:21,12/25/23 16:19:21,12/25/23 16:35:02,12/26/23 0:06:33,Update Resident Value,0x295C7,2,0,0
10052526069,,,,cryptngc.dll,,12/25/23 16:19:22,12/25/23 16:19:22,12/25/23 16:38:29,12/26/23 0:04:15,Update Resident Value,0x295D0,6,0,0
10052526213,,,,bisrv.dll,,12/25/23 16:19:22,12/25/23 16:19:22,12/25/23 16:34:04,12/26/23 0:04:06,Update Resident Value,0x295D4,2,0,0
10052526417,,,,SEMgrSvc.dll,\Windows\WinSxS\amd64_microsoft-windows-nfc-semanagement_31bf3856ad364e35_10.0.19041.3636_none_5975064a15859445\SEMgrSvc.dll,12/25/23 16:19:45,12/25/23 16:19:45,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x295E4,0,0,0
10052526485,,,,dosvc.dll,\Windows\System32\dosvc.dll,12/25/23 16:19:45,12/25/23 16:19:45,12/25/23 16:37:02,12/26/23 0:05:56,Update Resident Value,0x295E5,0,0,0
10052526519,,,,msyh.ttc,,12/25/23 16:19:46,12/25/23 16:19:46,12/25/23 16:32:20,12/26/23 0:05:12,Update Resident Value,0x295E7,0,0,0
10052526553,,,,simsun.ttc,,12/25/23 16:19:46,12/25/23 16:19:46,12/25/23 16:32:20,12/26/23 0:05:12,Update Resident Value,0x295E7,2,0,0
10052526668,,,,FntCache.dll,\Windows\System32\FntCache.dll,12/25/23 16:19:50,12/25/23 16:19:50,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x2961E,0,0,0
10052526996,,,,win32kbase.sys,,12/25/23 16:19:51,12/25/23 16:19:51,12/25/23 16:34:54,12/26/23 0:04:29,Update Resident Value,0x29623,4,0,0
10052527030,,,,mssitlb.dll,\Windows\System32\mssitlb.dll,12/25/23 16:19:51,12/25/23 16:19:51,12/25/23 16:34:15,12/26/23 0:06:14,Update Resident Value,0x29624,4,0,0
10052527140,,,,SearchIndexer.exe,\Windows\System32\SearchIndexer.exe,12/25/23 16:19:51,12/25/23 16:19:51,12/25/23 16:33:31,12/26/23 0:03:55,Update Resident Value,0x29625,2,0,0
10052527310,,,,tquery.dll.mun,\Windows\SystemResources\tquery.dll.mun,12/25/23 16:19:52,12/25/23 16:19:52,12/25/23 16:32:34,12/26/23 0:03:58,Update Resident Value,0x29627,4,0,0
10052527468,,,,mobilenetworking.dll,\Windows\System32\mobilenetworking.dll,12/25/23 16:19:53,12/25/23 16:19:53,12/25/23 16:33:41,12/26/23 0:05:59,Update Resident Value,0x29631,6,0,0
10052527570,,,,sihost.exe,\Windows\System32\sihost.exe,12/25/23 16:19:54,12/25/23 16:19:54,12/25/23 16:56:57,12/26/23 0:03:46,Update Resident Value,0x29636,4,0,0
10052527782,,,,coreglobconfig.dll,\Windows\System32\coreglobconfig.dll,12/25/23 16:19:59,12/25/23 16:19:59,12/25/23 16:34:20,12/26/23 0:04:17,Update Resident Value,0x2967B,0,0,0
10052527850,,,,Winlangdb.dll,\Windows\System32\Winlangdb.dll,12/25/23 16:19:59,12/25/23 16:19:59,12/25/23 16:33:44,12/26/23 0:06:02,Update Resident Value,0x2967B,6,0,0
10052528186,,,,AppxPackaging.dll,\Windows\System32\AppxPackaging.dll,12/25/23 16:20:00,12/25/23 16:20:00,12/25/23 16:35:42,12/26/23 0:04:29,Update Resident Value,0x2967F,4,0,0
10052528288,,,,wintrust.dll,\Windows\System32\wintrust.dll,12/25/23 16:20:00,12/25/23 16:20:00,12/25/23 16:34:52,12/26/23 0:04:15,Update Resident Value,0x29680,4,0,0
10052528390,,,,Windows.StateRepositoryBroker.dll,\Windows\System32\Windows.StateRepositoryBroker.dll,12/25/23 16:20:00,12/25/23 16:20:00,12/25/23 16:39:34,12/26/23 0:05:02,Update Resident Value,0x29681,2,0,0
10052528560,,,,kerberos.dll,\Windows\System32\kerberos.dll,12/25/23 16:20:00,12/25/23 16:20:00,12/25/23 16:34:54,12/26/23 0:03:57,Update Resident Value,0x29683,4,0,0
10052528594,,,,MPSSVC.dll,\Windows\System32\MPSSVC.dll,12/25/23 16:20:00,12/25/23 16:20:00,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x29683,6,0,0
10052528704,,,,fwpolicyiomgr.dll,\Windows\System32\fwpolicyiomgr.dll,12/25/23 16:20:01,12/25/23 16:20:01,12/25/23 16:35:42,12/26/23 0:04:50,Update Resident Value,0x29685,0,0,0
10052528772,,,,EventAggregation.dll,\Windows\System32\EventAggregation.dll,12/25/23 16:20:01,12/25/23 16:20:01,12/25/23 16:34:54,12/26/23 0:03:42,Update Resident Value,0x29685,4,0,0
10052528806,,,,SystemEventsBrokerServer.dll,\Windows\System32\SystemEventsBrokerServer.dll,12/25/23 16:20:01,12/25/23 16:20:01,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x29686,0,0,0
10052528840,,,,TimeBrokerServer.dll,\Windows\System32\TimeBrokerServer.dll,12/25/23 16:20:01,12/25/23 16:20:01,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x29686,4,0,0
10052528908,,,,SystemEventsBrokerClient.dll,\Windows\System32\SystemEventsBrokerClient.dll,12/25/23 16:20:01,12/25/23 16:20:01,12/25/23 16:33:53,12/26/23 0:05:47,Update Resident Value,0x29687,2,0,0
10052528976,,,,ncbservice.dll,\Windows\System32\ncbservice.dll,12/25/23 16:20:01,12/25/23 16:20:01,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x29687,6,0,0
10052529010,,,,pacer.sys,\Windows\System32\drivers\pacer.sys,12/25/23 16:20:01,12/25/23 16:20:01,12/25/23 16:32:16,12/26/23 0:04:35,Update Resident Value,0x29688,4,0,0
10052529078,,,,BFE.DLL,\Windows\System32\BFE.DLL,12/25/23 16:20:01,12/25/23 16:20:01,12/25/23 16:35:09,12/26/23 0:04:07,Update Resident Value,0x29689,0,0,0
10052529146,,,,wpnclient.dll,\Windows\System32\wpnclient.dll,12/25/23 16:20:01,12/25/23 16:20:01,12/25/23 16:33:18,12/26/23 0:04:07,Update Resident Value,0x2968B,4,0,0
10052529256,,,,wpnservice.dll,\Windows\System32\wpnservice.dll,12/25/23 16:20:01,12/25/23 16:20:01,12/25/23 16:35:09,12/26/23 0:03:56,Update Resident Value,0x2968C,2,0,0
10052529392,,,,win32k.sys,\Windows\WinSxS\amd64_microsoft-windows-win32k_31bf3856ad364e35_10.0.19041.3803_none_2d72b4204feddcf0\win32k.sys,12/25/23 16:20:02,12/25/23 16:20:02,12/25/23 16:36:55,12/26/23 0:04:28,Update Resident Value,0x29691,4,0,0
