lsn,eventtime(utc+8),event,detail,file/directory name,full path,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,target vcn,cluster index,is_timestomped,is_suspicious_execution
10587908820,12/31/23 0:25:12,,,System.Management.Automation.Resources.dll,\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Management.Automation.Resources\v4.0_3.0.0.0_ko_31bf3856ad364e35\System.Management.Automation.Resources.dll,12/25/23 16:24:36,12/25/23 16:24:36,12/25/23 16:34:17,12/31/23 0:25:12,Update Resident Value,0x2A608,2,0,0
10587908879,12/31/23 0:25:12,,,mscorlib.resources.dll,\Windows\WinSxS\amd64_mscorlib.resources_b77a5c561934e089_4.0.15805.0_ko-kr_fdbb05aa57e73f9d\mscorlib.resources.dll,12/7/19 22:55:22,12/7/19 22:55:22,12/25/23 16:37:32,12/31/23 0:25:12,Update Resident Value,0x2707,4,0,0
10587908938,12/31/23 0:25:12,,,Microsoft.PowerShell.Security.Resources.dll,\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.PowerShell.Security.Resources\v4.0_3.0.0.0_ko_31bf3856ad364e35\Microsoft.PowerShell.Security.Resources.dll,12/7/19 22:55:18,12/7/19 22:55:18,12/25/23 16:25:44,12/31/23 0:25:12,Update Resident Value,0x26EA,6,0,0
10587908997,12/31/23 0:25:12,,,Microsoft.WSMan.Management.resources.dll,\Windows\WinSxS\msil_microsoft.wsman.management.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_56c5607238b6f107\Microsoft.WSMan.Management.resources.dll,12/7/19 22:55:18,12/7/19 22:55:18,12/25/23 16:25:44,12/31/23 0:25:12,Update Resident Value,0x26FB,2,0,0
10587909204,12/31/23 0:25:12,File Creation,,SDIAGNHOST.EXE-B3171AA1.pf,\Windows\Prefetch\SDIAGNHOST.EXE-B3171AA1.pf,12/31/23 0:25:12,12/31/23 0:25:12,12/31/23 0:25:12,12/31/23 0:25:12,Initialize File Record Segment,0x2FE8,2,0,0
10587909492,,Writing Content of Non-Resident File,Data Runs(in Volume) : 259719(10),SDIAGNHOST.EXE-B3171AA1.pf,\Windows\Prefetch\SDIAGNHOST.EXE-B3171AA1.pf,,,,,Update Mapping Pairs,0x2FE8,2,0,0
10587910111,,,,4CC394FC-4EC1-4F26-A7A6-5ADAA6067AB1,\Users\blueangel\AppData\Local\Temp\4CC394FC-4EC1-4F26-A7A6-5ADAA6067AB1,12/25/23 16:45:29,12/25/23 16:45:30,12/25/23 16:45:30,12/31/23 0:25:12,Update Resident Value,0xA7C,0,0,0
10587910203,,,,en-US,\Users\blueangel\AppData\Local\Temp\4CC394FC-4EC1-4F26-A7A6-5ADAA6067AB1\en-US,12/25/23 16:45:29,12/25/23 16:45:29,12/25/23 16:45:29,12/31/23 0:25:12,Update Resident Value,0xA81,6,0,0
10587910262,,,,ko-KR,\Users\blueangel\AppData\Local\Temp\4CC394FC-4EC1-4F26-A7A6-5ADAA6067AB1\ko-KR,12/25/23 16:45:29,12/25/23 16:45:29,12/25/23 16:45:29,12/31/23 0:25:12,Update Resident Value,0xA94,6,0,0
10587910523,,,,8240be8b-83df-42d1-932d-a54ad3993eea,\Users\blueangel\AppData\Local\Temp\8240be8b-83df-42d1-932d-a54ad3993eea,12/25/23 16:57:37,12/25/23 16:57:37,12/25/23 16:57:37,12/31/23 0:25:12,Update Resident Value,0x16E1,6,0,0
10587910607,,,,8655188c-8550-4a76-afc5-c4d1707c9092,\Users\blueangel\AppData\Local\Temp\8655188c-8550-4a76-afc5-c4d1707c9092,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,12/31/23 0:25:12,Update Resident Value,0xA57,4,0,0
10587910700,,,,b93b6d6b-fd6d-4c7c-8ec7-c291d0f97fae,\Users\blueangel\AppData\Local\Temp\b93b6d6b-fd6d-4c7c-8ec7-c291d0f97fae,12/25/23 16:38:42,12/25/23 16:38:42,12/25/23 16:38:42,12/31/23 0:25:12,Update Resident Value,0x7CE,6,0,0
10587910784,,,,fc8626b1-5950-46f9-b24b-736c128af0c8,\Users\blueangel\AppData\Local\Temp\fc8626b1-5950-46f9-b24b-736c128af0c8,12/28/23 9:22:56,12/28/23 9:22:56,12/28/23 9:22:56,12/31/23 0:25:12,Update Resident Value,0xE14,6,0,0
10587910868,,,,Low,\Users\blueangel\AppData\Local\Temp\Low,12/25/23 16:38:06,12/25/23 16:38:06,12/25/23 16:38:06,12/31/23 0:25:12,Update Resident Value,0x66B,0,0,0
10587910927,,,,RarSFX0,\Users\blueangel\AppData\Local\Temp\RarSFX0,12/25/23 22:51:34,12/25/23 22:51:34,12/25/23 22:51:34,12/31/23 0:25:12,Update Resident Value,0x2FCB,0,0,0
10587911104,,,,scoped_dir10040_1849198712,\Users\blueangel\AppData\Local\Temp\scoped_dir10040_1849198712,12/28/23 9:22:53,12/28/23 9:22:53,12/28/23 9:22:53,12/31/23 0:25:12,Update Resident Value,0xD81,6,0,0
10587911196,,,,scoped_dir9068_2141055584,\Users\blueangel\AppData\Local\Temp\scoped_dir9068_2141055584,12/25/23 16:57:33,12/25/23 16:57:33,12/25/23 16:57:33,12/31/23 0:25:12,Update Resident Value,0x16D5,0,0,0
10587911280,,,,scoped_dir9092_148380599,\Users\blueangel\AppData\Local\Temp\scoped_dir9092_148380599,12/26/23 0:04:30,12/26/23 0:04:30,12/26/23 0:04:30,12/31/23 0:25:12,Update Resident Value,0x720,6,0,0
10587911364,,,,scoped_dir9632_1692687243,\Users\blueangel\AppData\Local\Temp\scoped_dir9632_1692687243,12/25/23 16:38:44,12/25/23 16:38:44,12/25/23 16:38:44,12/31/23 0:25:12,Update Resident Value,0x7D6,0,0,0
10587911448,,,,v8-compile-cache,\Users\blueangel\AppData\Local\Temp\v8-compile-cache,12/19/23 15:15:35,12/19/23 15:15:35,12/19/23 15:15:35,12/31/23 0:25:12,Update Resident Value,0x1ED6,0,0,0
10587911532,,,,10.2.154.26-electron.0,\Users\blueangel\AppData\Local\Temp\v8-compile-cache\10.2.154.26-electron.0,12/19/23 15:15:35,12/19/23 15:15:35,12/19/23 15:15:35,12/31/23 0:25:12,Update Resident Value,0x4487,0,0,0
10587911616,,,,vmware-blueangel,\Users\blueangel\AppData\Local\Temp\vmware-blueangel,12/27/23 1:08:22,12/27/23 1:08:22,12/27/23 1:08:22,12/31/23 0:25:12,Update Resident Value,0x302A,6,0,0
10587911708,,,,VMwareDnD,\Users\blueangel\AppData\Local\Temp\vmware-blueangel\VMwareDnD,12/27/23 1:08:22,12/28/23 1:10:24,12/28/23 1:10:24,12/31/23 0:25:12,Update Resident Value,0x302B,0,0,0
10587911792,,,,15cc2ab5,\Users\blueangel\AppData\Local\Temp\vmware-blueangel\VMwareDnD\15cc2ab5,12/27/23 1:08:22,12/27/23 1:08:23,12/27/23 1:08:23,12/31/23 0:25:12,Update Resident Value,0x302B,2,0,0
10587911851,,,,SetMACE_v1005,\Users\blueangel\AppData\Local\Temp\vmware-blueangel\VMwareDnD\15cc2ab5\SetMACE_v1005,9/16/23 22:09:44,1/23/12 23:13:40,1/23/12 23:13:40,12/31/23 0:25:12,Update Resident Value,0x302B,4,0,0
10587911935,,,,58b0b6df,\Users\blueangel\AppData\Local\Temp\vmware-blueangel\VMwareDnD\58b0b6df,12/27/23 1:09:01,12/28/23 1:09:13,12/28/23 1:09:13,12/31/23 0:25:12,Update Resident Value,0x1F5B,0,0,0
10587911994,,,,SetMACE_v1004,\Users\blueangel\AppData\Local\Temp\vmware-blueangel\VMwareDnD\58b0b6df\SetMACE_v1004,9/16/23 22:15:45,9/16/23 22:15:45,9/16/23 22:15:45,12/31/23 0:25:12,Update Resident Value,0xE01,2,0,0
10587912078,,,,ce130a6f,\Users\blueangel\AppData\Local\Temp\vmware-blueangel\VMwareDnD\ce130a6f,12/28/23 1:10:24,12/28/23 1:10:24,12/28/23 1:10:24,12/31/23 0:25:12,Update Resident Value,0x30DE,2,0,0
10587912137,,,,windowssdk,\Users\blueangel\AppData\Local\Temp\windowssdk,12/25/23 15:50:15,12/25/23 15:53:53,12/25/23 15:53:53,12/31/23 0:25:12,Update Resident Value,0x1534E,6,0,0
10587912229,,,,WinSAT,\Users\blueangel\AppData\Local\Temp\WinSAT,12/23/22 18:19:42,12/25/23 16:00:30,12/25/23 16:00:30,12/31/23 0:25:12,Update Resident Value,0xA10E,6,0,0
10587912288,,,,unp_low,\Users\blueangel\AppData\Local\Temp\_avast_\unp_low,12/25/23 16:38:32,12/25/23 16:38:32,12/25/23 16:38:32,12/31/23 0:25:12,Update Resident Value,0x7B1,6,0,0
10587912347,,Updating Modified Time,ModifiedTime : 2023-12-31 00:25:09 -> 2023-12-31 00:25:12,Temp <Guessed>,\Windows\Temp,,,,,Update Resident Value,0x588,6,0,0
10587912410,,,,avast_ash2,\Windows\Temp\avast_ash2,12/25/23 16:35:31,12/28/23 9:32:44,12/28/23 9:32:44,12/31/23 0:25:12,Update Resident Value,0x4D33,4,0,0
10587912494,,,,Avast Antivirus,\Windows\Temp\avast_ash2\Avast Antivirus,12/25/23 16:45:31,12/25/23 16:45:31,12/25/23 16:45:31,12/31/23 0:25:12,Update Resident Value,0xB18,6,0,0
10587912578,,,,Avast Antivirus with BCU,\Windows\Temp\avast_ash2\Avast Antivirus with BCU,12/25/23 16:45:31,12/25/23 16:45:31,12/25/23 16:45:31,12/31/23 0:25:12,Update Resident Value,0xB19,0,0,0
10587912662,,,,Google Chrome (all users),\Windows\Temp\avast_ash2\Google Chrome (all users),12/25/23 16:45:31,12/25/23 16:45:31,12/25/23 16:45:31,12/31/23 0:25:12,Update Resident Value,0xB18,0,0,0
10587912754,,,,vmware-SYSTEM,\Windows\Temp\vmware-SYSTEM,12/25/23 16:34:59,12/25/23 16:34:59,12/25/23 16:34:59,12/31/23 0:25:12,Update Resident Value,0x4500,4,0,0
10587912838,,,,_2D2C03B5-EB58-4337-86B0-5384D5891301,\Windows\Temp\_2D2C03B5-EB58-4337-86B0-5384D5891301,12/28/23 9:22:28,12/28/23 9:22:29,12/28/23 9:22:29,12/31/23 0:25:12,Update Resident Value,0x3124,4,0,0
10587912922,,Updating Modified Time & Changing FileAttribute,ModifiedTime : 2023-12-31 00:21:17 -> 2023-12-31 00:21:18 & RandomAccess -> 0x00000000,_5E63EBB8-552A-4ABA-B509-C001D444F31C,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C,,,,,Update Resident Value,0x3093,0,0,0
10587913010,,,,_610E3B6E-DA68-43FA-902A-BDF2540D57AD,\Windows\Temp\_610E3B6E-DA68-43FA-902A-BDF2540D57AD,12/26/23 23:45:48,12/26/23 23:45:49,12/26/23 23:45:49,12/31/23 0:25:12,Update Resident Value,0x944,6,0,0
10587913094,,,,_avast_,\Windows\Temp\_avast_,12/20/22 22:00:39,12/28/23 9:22:13,12/28/23 9:22:13,12/31/23 0:25:12,Update Resident Value,0x1543A,2,0,0
10587913153,,,,TEMP~TUBC,\Windows\Temp\_avast_\TEMP~TUBC,12/27/23 11:39:40,12/27/23 11:39:41,12/27/23 11:39:41,12/31/23 0:25:12,Update Resident Value,0x3046,4,0,0
10587913245,,,,Chrome,\Windows\Temp\_avast_\TEMP~TUBC\Chrome,12/27/23 11:39:40,12/27/23 11:39:40,12/27/23 11:39:40,12/31/23 0:25:12,Update Resident Value,0x3046,6,0,0
10587913304,,,,Firefox,\Windows\Temp\_avast_\TEMP~TUBC\Firefox,12/27/23 11:39:41,12/27/23 11:39:41,12/27/23 11:39:41,12/31/23 0:25:12,Update Resident Value,0x306C,4,0,0
10587913363,,,,MSEdge,\Windows\Temp\_avast_\TEMP~TUBC\MSEdge,12/27/23 11:39:41,12/27/23 11:39:41,12/27/23 11:39:41,12/31/23 0:25:12,Update Resident Value,0x306B,6,0,0
10587913481,,,,_FC97E833-BA32-4C73-8529-CD40F8E00D8A,\Windows\Temp\_FC97E833-BA32-4C73-8529-CD40F8E00D8A,12/28/23 9:22:29,12/28/23 9:22:29,12/28/23 9:22:29,12/31/23 0:25:12,Update Resident Value,0x313E,2,0,0
10587913565,,,,DPX,\Windows\Logs\DPX,2/5/23 23:47:45,12/25/23 15:51:52,12/25/23 15:51:52,12/31/23 0:25:12,Update Resident Value,0x8008,4,0,0
10587913624,,,,MoSetup,\Windows\Logs\MoSetup,2/5/23 23:47:41,12/25/23 16:03:07,12/25/23 16:03:07,12/31/23 0:25:12,Update Resident Value,0x7FC9,2,0,0
10587913683,,,,NetSetup,\Windows\Logs\NetSetup,12/19/23 15:02:57,12/19/23 15:02:57,12/19/23 15:02:57,12/31/23 0:25:12,Update Resident Value,0x22F1,0,0,0
10587913809,,,,SystemRestore,\Windows\Logs\SystemRestore,12/25/23 16:00:29,12/27/23 0:04:27,12/27/23 0:04:27,12/31/23 0:25:12,Update Resident Value,0x1F3E,0,0,0
10587913893,,Updating Modified Time,ModifiedTime : 2023-12-31 00:21:15 -> 2023-12-31 00:25:07,waasmedic <Guessed>,\Windows\Logs\waasmedic,,,,,Update Resident Value,0x6882,0,0,0
10587914065,,,,WinREAgent,\Windows\Logs\WinREAgent,12/25/23 15:51:53,12/25/23 15:51:53,12/25/23 15:51:53,12/31/23 0:25:12,Update Resident Value,0x7E2E,2,0,0
10587914149,,,,LogFiles,\Windows\System32\LogFiles,12/7/19 17:14:52,12/25/23 17:00:01,12/25/23 17:00:01,12/31/23 0:25:12,Update Resident Value,0x45D,2,0,0
10587914208,,,,setupcln,\Windows\System32\LogFiles\setupcln,12/18/22 23:04:52,12/18/22 23:04:52,12/18/22 23:04:52,12/31/23 0:25:12,Update Resident Value,0x43,4,0,0
10587914275,,,,WMI,\Windows\System32\LogFiles\WMI,12/7/19 17:14:52,12/28/23 9:22:16,12/28/23 9:22:16,12/31/23 0:25:12,Update Resident Value,0x45F,4,0,0
10587914334,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:08,12/16/22 17:28:08,12/16/22 17:28:08,12/31/23 0:25:12,Update Resident Value,0x695D,4,0,0
10587914393,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxGameCallableUI_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:05,12/16/22 17:28:05,12/16/22 17:28:05,12/31/23 0:25:12,Update Resident Value,0x6843,6,0,0
10587914452,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.VP9VideoExtensions_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:47,12/16/22 17:28:47,12/16/22 17:28:47,12/31/23 0:25:12,Update Resident Value,0x6CD7,4,0,0
10587914511,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.CredDialogHost_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:12,12/16/22 17:28:12,12/16/22 17:28:12,12/31/23 0:25:12,Update Resident Value,0x6B6F,6,0,0
10587914570,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\AC\Temp,12/16/22 17:29:01,12/16/22 17:29:01,12/16/22 17:29:01,12/31/23 0:25:12,Update Resident Value,0x6D3D,6,0,0
10587914629,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.UI.Xaml.2.4_8wekyb3d8bbwe\AC\Temp,12/18/22 23:00:57,12/18/22 23:00:57,12/18/22 23:00:57,12/31/23 0:25:12,Update Resident Value,0x74,4,0,0
10587914688,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsAppRuntime.1.3_8wekyb3d8bbwe\AC\Temp,12/25/23 16:08:56,12/25/23 16:08:56,12/25/23 16:08:56,12/31/23 0:25:12,Update Resident Value,0x22842,2,0,0
10587914760,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:40,12/16/22 17:28:40,12/16/22 17:28:40,12/31/23 0:25:12,Update Resident Value,0x6C80,0,0,0
10587914819,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.NarratorQuickStart_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:01,12/16/22 17:28:01,12/16/22 17:28:01,12/31/23 0:25:12,Update Resident Value,0x6820,6,0,0
10587914878,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Wallet_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:46,12/16/22 17:28:46,12/16/22 17:28:46,12/31/23 0:25:12,Update Resident Value,0x6CBA,0,0,0
10587914937,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\AC\Temp,12/16/22 17:27:59,12/16/22 17:27:59,12/16/22 17:27:59,12/31/23 0:25:12,Update Resident Value,0x6819,6,0,0
10587914996,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Temp,12/16/22 17:14:28,12/16/22 17:14:28,12/16/22 17:14:28,12/31/23 0:25:12,Update Resident Value,0x6977,0,0,0
10587915055,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\AC\Temp,12/16/22 17:14:27,12/16/22 17:14:27,12/16/22 17:14:27,12/31/23 0:25:12,Update Resident Value,0x6949,6,0,0
10587915114,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsCalculator_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:41,12/16/22 17:28:41,12/16/22 17:28:41,12/31/23 0:25:12,Update Resident Value,0x6C8E,2,0,0
10587915173,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsCamera_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:32,12/16/22 17:14:32,12/16/22 17:14:32,12/31/23 0:25:12,Update Resident Value,0x69B8,4,0,0
10587915232,,,,Temp,\Users\blueangel\AppData\Local\Packages\c5e2524a-ea46-4f67-841f-6a9465d9d515_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:07,12/16/22 17:28:07,12/16/22 17:28:07,12/31/23 0:25:12,Update Resident Value,0x68A0,2,0,0
10587915299,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WebpImageExtension_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:43,12/16/22 17:28:43,12/16/22 17:28:43,12/31/23 0:25:12,Update Resident Value,0x6C97,2,0,0
10587915358,,,,Temp,\Users\blueangel\AppData\Local\Packages\DropboxInc.Dropbox_wkt425jdc3sga\AC\Temp,12/25/23 15:51:57,12/25/23 15:51:57,12/25/23 15:51:57,12/31/23 0:25:12,Update Resident Value,0x7E6D,4,0,0
10587915417,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxApp_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:31,12/16/22 17:28:31,12/16/22 17:28:31,12/31/23 0:25:12,Update Resident Value,0x6C13,2,0,0
10587915476,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.MSPaint_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:55,12/16/22 17:28:55,12/16/22 17:28:55,12/31/23 0:25:12,Update Resident Value,0x6D18,0,0,0
10587915535,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.People_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:52,12/16/22 17:28:52,12/16/22 17:28:52,12/31/23 0:25:12,Update Resident Value,0x6CFD,4,0,0
10587915594,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.ECApp_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:10,12/16/22 17:28:10,12/16/22 17:28:10,12/31/23 0:25:12,Update Resident Value,0x6B65,0,0,0
10587915653,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:02,12/16/22 17:28:02,12/16/22 17:28:02,12/31/23 0:25:12,Update Resident Value,0x6825,6,0,0
10587915712,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy\AC\Temp,12/16/22 17:14:25,12/16/22 17:14:25,12/16/22 17:14:25,12/31/23 0:25:12,Update Resident Value,0x6913,0,0,0
10587915784,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Microsoft3DViewer_8wekyb3d8bbwe\AC\Temp,12/16/22 17:29:03,12/16/22 17:29:03,12/16/22 17:29:03,12/31/23 0:25:12,Update Resident Value,0x6D4E,4,0,0
10587915843,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:03,12/16/22 17:28:03,12/16/22 17:28:03,12/31/23 0:25:12,Update Resident Value,0x6830,6,0,0
10587915902,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.UI.Xaml.2.8_8wekyb3d8bbwe\AC\Temp,12/18/22 22:48:45,12/18/22 22:48:45,12/18/22 22:48:45,12/31/23 0:25:12,Update Resident Value,0x3D,4,0,0
10587915961,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:59,12/16/22 17:28:59,12/16/22 17:28:59,12/31/23 0:25:12,Update Resident Value,0x6D2E,6,0,0
10587916020,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\AC\Temp,12/16/22 17:14:29,12/16/22 17:14:29,12/16/22 17:14:29,12/31/23 0:25:12,Update Resident Value,0x698D,6,0,0
10587916079,,,,Temp,\Users\blueangel\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\AC\Temp,12/16/22 17:14:27,12/16/22 17:14:27,12/16/22 17:14:27,12/31/23 0:25:12,Update Resident Value,0x6945,2,0,0
10587916138,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Office.OneNote_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:54,12/16/22 17:28:54,12/16/22 17:28:54,12/31/23 0:25:12,Update Resident Value,0x6C92,2,0,0
10587916197,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.UI.Xaml.2.1_8wekyb3d8bbwe\AC\Temp,12/18/22 23:04:47,12/18/22 23:04:47,12/18/22 23:04:47,12/31/23 0:25:12,Update Resident Value,0x7A,2,0,0
10587916256,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxIdentityProvider_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:33,12/16/22 17:14:33,12/16/22 17:14:33,12/31/23 0:25:12,Update Resident Value,0x69BD,4,0,0
10587916323,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.GetHelp_8wekyb3d8bbwe\AC\Temp,12/16/22 17:29:07,12/16/22 17:29:07,12/16/22 17:29:07,12/31/23 0:25:12,Update Resident Value,0x6D72,4,0,0
10587916382,,,,Temp,\Users\blueangel\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\AC\Temp,12/16/22 17:27:54,12/16/22 17:27:54,12/16/22 17:27:54,12/31/23 0:25:12,Update Resident Value,0x67C7,4,0,0
10587916441,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.CapturePicker_cw5n1h2txyewy\AC\Temp,12/16/22 17:27:54,12/16/22 17:27:54,12/16/22 17:27:54,12/31/23 0:25:12,Update Resident Value,0x67C1,0,0,0
10587916500,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.ZuneMusic_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:21,12/16/22 17:28:21,12/16/22 17:28:21,12/31/23 0:25:12,Update Resident Value,0x6AE0,2,0,0
10587916559,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy\AC\Temp,12/16/22 17:27:57,12/16/22 17:27:57,12/16/22 17:27:57,12/31/23 0:25:12,Update Resident Value,0x67F9,6,0,0
10587916618,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.OOBENetworkCaptivePortal_cw5n1h2txyewy\AC\Temp,12/16/22 17:14:26,12/16/22 17:14:26,12/16/22 17:14:26,12/31/23 0:25:12,Update Resident Value,0x6928,6,0,0
10587916677,,,,Temp,\Users\blueangel\AppData\Local\Packages\1527c705-839a-4832-9118-54d4Bd6a0c89_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:06,12/16/22 17:28:06,12/16/22 17:28:06,12/31/23 0:25:12,Update Resident Value,0x6855,2,0,0
10587916736,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.NET.Native.Runtime.1.7_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:32,12/16/22 17:14:32,12/16/22 17:14:32,12/31/23 0:25:12,Update Resident Value,0x69AF,0,0,0
10587916808,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ParentalControls_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:10,12/16/22 17:28:10,12/16/22 17:28:10,12/31/23 0:25:12,Update Resident Value,0x6B5C,6,0,0
10587916867,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:28,12/16/22 17:14:28,12/16/22 17:14:28,12/31/23 0:25:12,Update Resident Value,0x697F,6,0,0
10587916926,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.NET.Native.Runtime.2.2_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:28,12/16/22 17:14:28,12/16/22 17:14:28,12/31/23 0:25:12,Update Resident Value,0x697C,2,0,0
10587916985,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:18,12/16/22 17:28:18,12/16/22 17:28:18,12/31/23 0:25:12,Update Resident Value,0x6BC2,6,0,0
10587917044,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.NET.Native.Framework.2.2_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:28,12/16/22 17:14:28,12/16/22 17:14:28,12/31/23 0:25:12,Update Resident Value,0x697E,0,0,0
10587917103,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:08,12/16/22 17:28:08,12/16/22 17:28:08,12/31/23 0:25:12,Update Resident Value,0x6A1F,6,0,0
10587917162,,,,Temp,\Users\blueangel\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Temp,12/16/22 17:27:57,12/16/22 17:27:57,12/16/22 17:27:57,12/31/23 0:25:12,Update Resident Value,0x67F5,0,0,0
10587917221,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:06,12/16/22 17:28:06,12/16/22 17:28:06,12/31/23 0:25:12,Update Resident Value,0x6889,2,0,0
10587917280,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:05,12/16/22 17:28:05,12/16/22 17:28:05,12/31/23 0:25:12,Update Resident Value,0x684E,2,0,0
10587917347,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:35,12/16/22 17:28:35,12/16/22 17:28:35,12/31/23 0:25:12,Update Resident Value,0x6C4C,4,0,0
