merge_key,lf_lsn,EventTime(UTC+8),lf_event,lf_detail,File/Directory Name,lf_full_path,lf_creation_time,lf_modified_time,lf_mft_modified_time,lf_accessed_time,Redo,Target VCN,Cluster Index,usn_event_time,usn_usn,usn_filename,usn_full_path,usn_event_info,SourceInfo,FileAttribute,Carving Flag,usn_file_reference_number,usn_parent_file_reference_number,suspicious_category,suspicious_detail,suspicious_source,lf_event_count,usn_event_count,has_logfile_evidence,has_usnjrnl_evidence,cross_artifact_validation_score,has_suspicious_label,filename,full_path,zero_in_nanoseconds_lf,zero_in_nanoseconds_suspicious,zero_in_nanoseconds_combined,is_flagged_suspicious,ground_truth_label
65222ddf-fcdb-47c8-95d3-d3670870292a.tmp,,,,,,,,,,,,,,1/4/23 6:14,965970032.0,65222ddf-fcdb-47c8-95d3-d3670870292a.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\65222ddf-fcdb-47c8-95d3-d3670870292a.tmp,Basic_Info_Changed,Normal,Archive,,0x00F0000000000538,0x000200000001B982,,,,0,3,False,True,0.5,False,65222ddf-fcdb-47c8-95d3-d3670870292a.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\65222ddf-fcdb-47c8-95d3-d3670870292a.tmp,False,False,False,False,0
6522cae2-4773-45e3-ac2d-3e0f5ef400e7.tmp,,,,,,,,,,,,,,1/4/23 8:04,969458912.0,6522cae2-4773-45e3-ac2d-3e0f5ef400e7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6522cae2-4773-45e3-ac2d-3e0f5ef400e7.tmp,Basic_Info_Changed,Normal,Archive,,0x00CE00000001DE3A,0x000200000001B982,,,,0,3,False,True,0.5,False,6522cae2-4773-45e3-ac2d-3e0f5ef400e7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6522cae2-4773-45e3-ac2d-3e0f5ef400e7.tmp,False,False,False,False,0
65307501-41f7-4dbb-8825-0710a19231fd.tmp,,,,,,,,,,,,,,1/4/23 7:41,968702208.0,65307501-41f7-4dbb-8825-0710a19231fd.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\65307501-41f7-4dbb-8825-0710a19231fd.tmp,Basic_Info_Changed,Normal,Archive,,0x015800000001A934,0x000200000001B982,,,,0,3,False,True,0.5,False,65307501-41f7-4dbb-8825-0710a19231fd.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\65307501-41f7-4dbb-8825-0710a19231fd.tmp,False,False,False,False,0
65409bc2-40e5-4d81-be5d-4b2adf5c919e.tmp,,,,,,,,,,,,,,1/4/23 5:52,965226144.0,65409bc2-40e5-4d81-be5d-4b2adf5c919e.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\65409bc2-40e5-4d81-be5d-4b2adf5c919e.tmp,Basic_Info_Changed,Normal,Archive,,0x008100000001ADAA,0x0004000000055194,,,,0,3,False,True,0.5,False,65409bc2-40e5-4d81-be5d-4b2adf5c919e.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\65409bc2-40e5-4d81-be5d-4b2adf5c919e.tmp,False,False,False,False,0
65411819-ff79-4230-89f1-79b537191eba.tmp,,,,,,,,,,,,,,1/4/23 9:26,972047488.0,65411819-ff79-4230-89f1-79b537191eba.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\65411819-ff79-4230-89f1-79b537191eba.tmp,Basic_Info_Changed,Normal,Archive,,0x009E000000020EFC,0x000200000001B982,,,,0,3,False,True,0.5,False,65411819-ff79-4230-89f1-79b537191eba.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\65411819-ff79-4230-89f1-79b537191eba.tmp,False,False,False,False,0
6555e79f-0fea-4d26-9476-aeab98b33a70.tmp,,,,,,,,,,,,,,1/4/23 10:18,973703136.0,6555e79f-0fea-4d26-9476-aeab98b33a70.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6555e79f-0fea-4d26-9476-aeab98b33a70.tmp,Basic_Info_Changed,Normal,Archive,,0x009900000002590E,0x000200000001B982,,,,0,3,False,True,0.5,False,6555e79f-0fea-4d26-9476-aeab98b33a70.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6555e79f-0fea-4d26-9476-aeab98b33a70.tmp,False,False,False,False,0
655b401d-9ac8-41a9-a7f5-6d5542b0beea.tmp,,,,,,,,,,,,,,1/4/23 13:52,980618768.0,655b401d-9ac8-41a9-a7f5-6d5542b0beea.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\655b401d-9ac8-41a9-a7f5-6d5542b0beea.tmp,Basic_Info_Changed,Normal,Archive,,0x002700000002D02E,0x0004000000055194,,,,0,3,False,True,0.5,False,655b401d-9ac8-41a9-a7f5-6d5542b0beea.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\655b401d-9ac8-41a9-a7f5-6d5542b0beea.tmp,False,False,False,False,0
657203b5-6316-4b33-9f9e-f5200752763a.tmp,,,,,,,,,,,,,,1/4/23 19:17,991269736.0,657203b5-6316-4b33-9f9e-f5200752763a.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\657203b5-6316-4b33-9f9e-f5200752763a.tmp,Basic_Info_Changed,Normal,Archive,,0x02A4000000000332,0x000200000001B982,,,,0,3,False,True,0.5,False,657203b5-6316-4b33-9f9e-f5200752763a.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\657203b5-6316-4b33-9f9e-f5200752763a.tmp,False,False,False,False,0
658e8eaa-c293-4477-ac18-68116e573e96.tmp,,,,,,,,,,,,,,1/4/23 8:03,969444160.0,658e8eaa-c293-4477-ac18-68116e573e96.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\658e8eaa-c293-4477-ac18-68116e573e96.tmp,Basic_Info_Changed,Normal,Archive,,0x01DB00000001D925,0x000200000001B982,,,,0,3,False,True,0.5,False,658e8eaa-c293-4477-ac18-68116e573e96.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\658e8eaa-c293-4477-ac18-68116e573e96.tmp,False,False,False,False,0
65bf7feb-c235-4dea-9d57-8f27370ce5c4.tmp,,,,,,,,,,,,,,1/4/23 13:09,979235536.0,65bf7feb-c235-4dea-9d57-8f27370ce5c4.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\65bf7feb-c235-4dea-9d57-8f27370ce5c4.tmp,Basic_Info_Changed,Normal,Archive,,0x00F600000002D000,0x000200000001B982,,,,0,3,False,True,0.5,False,65bf7feb-c235-4dea-9d57-8f27370ce5c4.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\65bf7feb-c235-4dea-9d57-8f27370ce5c4.tmp,False,False,False,False,0
6612bd2b-4799-4861-9057-4841b44153dc.tmp,,,,,,,,,,,,,,1/4/23 12:33,978133280.0,6612bd2b-4799-4861-9057-4841b44153dc.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6612bd2b-4799-4861-9057-4841b44153dc.tmp,Basic_Info_Changed,Normal,Archive,,0x003000000002C8FE,0x000200000001B982,,,,0,3,False,True,0.5,False,6612bd2b-4799-4861-9057-4841b44153dc.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6612bd2b-4799-4861-9057-4841b44153dc.tmp,False,False,False,False,0
66274f58-dcc6-4c05-b123-337c455c49bc.tmp,,,,,,,,,,,,,,1/4/23 8:22,970059920.0,66274f58-dcc6-4c05-b123-337c455c49bc.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\66274f58-dcc6-4c05-b123-337c455c49bc.tmp,Basic_Info_Changed,Normal,Archive,,0x008300000001EC1A,0x000200000001B982,,,,0,3,False,True,0.5,False,66274f58-dcc6-4c05-b123-337c455c49bc.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\66274f58-dcc6-4c05-b123-337c455c49bc.tmp,False,False,False,False,0
6640d331-64d3-4b9e-930d-0bce33b8c56e.tmp,,,,,,,,,,,,,,1/4/23 17:46,988352944.0,6640d331-64d3-4b9e-930d-0bce33b8c56e.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6640d331-64d3-4b9e-930d-0bce33b8c56e.tmp,Basic_Info_Changed,Normal,Archive,,0x00E100000001A9E4,0x000200000001B982,,,,0,3,False,True,0.5,False,6640d331-64d3-4b9e-930d-0bce33b8c56e.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6640d331-64d3-4b9e-930d-0bce33b8c56e.tmp,False,False,False,False,0
664b010b-b316-4c1e-b37e-0c966bf32446.tmp,,,,,,,,,,,,,,1/4/23 18:39,990095760.0,664b010b-b316-4c1e-b37e-0c966bf32446.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\664b010b-b316-4c1e-b37e-0c966bf32446.tmp,Basic_Info_Changed,Normal,Archive,,0x01E100000001D96B,0x000200000001B982,,,,0,3,False,True,0.5,False,664b010b-b316-4c1e-b37e-0c966bf32446.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\664b010b-b316-4c1e-b37e-0c966bf32446.tmp,False,False,False,False,0
66a1514ea0b833d9108f7ad1ec39a568cedcb46839f956ab330fb72791fd827d,6292061154.0,1/6/23 0:08,Time Reversal Event,CreationTime : 2023-01-06 00:08:53 -> 2023-01-05 23:52:42(Zero in 100-nanoseconds)/ ModifiedTime : 2023-01-06 00:08:53 -> 2023-01-05 23:51:20,66a1514ea0b833d9108f7ad1ec39a568cedcb46839f956ab330fb72791fd827d,\Users\blueangel\Desktop\Sample\66a1514ea0b833d9108f7ad1ec39a568cedcb46839f956ab330fb72791fd827d,,,,,Update Resident Value,0x6D0D,6.0,1/6/23 0:08,997937536.0,66a1514ea0b833d9108f7ad1ec39a568cedcb46839f956ab330fb72791fd827d,\Users\blueangel\Desktop\Sample\66a1514ea0b833d9108f7ad1ec39a568cedcb46839f956ab330fb72791fd827d,File_Created / Basic_Info_Changed / Data_Added,Normal,Archive,,0x03F100000001B437,0x000500000001D95F,,,,2,2,True,True,1.0,False,66a1514ea0b833d9108f7ad1ec39a568cedcb46839f956ab330fb72791fd827d,\Users\blueangel\Desktop\Sample\66a1514ea0b833d9108f7ad1ec39a568cedcb46839f956ab330fb72791fd827d,True,False,True,False,0
66adfe5f-3172-48ca-96dd-968fedf655bf.tmp,,,,,,,,,,,,,,1/4/23 7:47,968886240.0,66adfe5f-3172-48ca-96dd-968fedf655bf.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\66adfe5f-3172-48ca-96dd-968fedf655bf.tmp,Basic_Info_Changed,Normal,Archive,,0x030A000000008503,0x000200000001B982,,,,0,3,False,True,0.5,False,66adfe5f-3172-48ca-96dd-968fedf655bf.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\66adfe5f-3172-48ca-96dd-968fedf655bf.tmp,False,False,False,False,0
66c45ac3-2c80-4bc8-855e-91ac4f9b9274.tmp,,,,,,,,,,,,,,1/4/23 9:42,972531680.0,66c45ac3-2c80-4bc8-855e-91ac4f9b9274.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\66c45ac3-2c80-4bc8-855e-91ac4f9b9274.tmp,Basic_Info_Changed,Normal,Archive,,0x0034000000025253,0x000200000001B982,,,,0,3,False,True,0.5,False,66c45ac3-2c80-4bc8-855e-91ac4f9b9274.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\66c45ac3-2c80-4bc8-855e-91ac4f9b9274.tmp,False,False,False,False,0
66d3dc71-f8c5-49e1-b2d7-a54c56ab46e3.tmp,,,,,,,,,,,,,,1/4/23 7:34,968502080.0,66d3dc71-f8c5-49e1-b2d7-a54c56ab46e3.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\66d3dc71-f8c5-49e1-b2d7-a54c56ab46e3.tmp,Basic_Info_Changed,Normal,Archive,,0x012D00000001E4FD,0x000200000001B982,,,,0,3,False,True,0.5,False,66d3dc71-f8c5-49e1-b2d7-a54c56ab46e3.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\66d3dc71-f8c5-49e1-b2d7-a54c56ab46e3.tmp,False,False,False,False,0
66f6c68c-98ed-4aa1-bfa6-8c8778398e9d.tmp,,,,,,,,,,,,,,1/4/23 18:42,990169920.0,66f6c68c-98ed-4aa1-bfa6-8c8778398e9d.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\66f6c68c-98ed-4aa1-bfa6-8c8778398e9d.tmp,Basic_Info_Changed,Normal,Archive,,0x020000000001D96B,0x000200000001B982,,,,0,3,False,True,0.5,False,66f6c68c-98ed-4aa1-bfa6-8c8778398e9d.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\66f6c68c-98ed-4aa1-bfa6-8c8778398e9d.tmp,False,False,False,False,0
6726033f-6ea9-4987-b907-bc8dad7e2063.tmp,,,,,,,,,,,,,,1/4/23 19:42,992114944.0,6726033f-6ea9-4987-b907-bc8dad7e2063.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6726033f-6ea9-4987-b907-bc8dad7e2063.tmp,Basic_Info_Changed,Normal,Archive,,0x00CB00000001E27D,0x000200000001B982,,,,0,3,False,True,0.5,False,6726033f-6ea9-4987-b907-bc8dad7e2063.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6726033f-6ea9-4987-b907-bc8dad7e2063.tmp,False,False,False,False,0
672ea4ae-e941-4527-9c52-1ee2357d646a.tmp,,,,,,,,,,,,,,1/4/23 13:02,979047240.0,672ea4ae-e941-4527-9c52-1ee2357d646a.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\672ea4ae-e941-4527-9c52-1ee2357d646a.tmp,Basic_Info_Changed,Normal,Archive,,0x002500000002CFD3,0x000200000001B982,,,,0,3,False,True,0.5,False,672ea4ae-e941-4527-9c52-1ee2357d646a.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\672ea4ae-e941-4527-9c52-1ee2357d646a.tmp,False,False,False,False,0
672fba74-682f-4360-ac98-0afe041a346b.tmp,,,,,,,,,,,,,,1/4/23 15:59,984886800.0,672fba74-682f-4360-ac98-0afe041a346b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\672fba74-682f-4360-ac98-0afe041a346b.tmp,Basic_Info_Changed,Normal,Archive,,0x012700000001B24A,0x000200000001B982,,,,0,3,False,True,0.5,False,672fba74-682f-4360-ac98-0afe041a346b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\672fba74-682f-4360-ac98-0afe041a346b.tmp,False,False,False,False,0
6782b94e-7f3d-4793-b0c9-08b5eb557ab3.tmp,,,,,,,,,,,,,,1/4/23 12:48,978575504.0,6782b94e-7f3d-4793-b0c9-08b5eb557ab3.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6782b94e-7f3d-4793-b0c9-08b5eb557ab3.tmp,Basic_Info_Changed,Normal,Archive,,0x004E00000002CDE6,0x000200000001B982,,,,0,3,False,True,0.5,False,6782b94e-7f3d-4793-b0c9-08b5eb557ab3.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6782b94e-7f3d-4793-b0c9-08b5eb557ab3.tmp,False,False,False,False,0
67aa9425-0423-4b21-9d7e-4d94cd6d2463.tmp,,,,,,,,,,,,,,1/4/23 5:36,964738720.0,67aa9425-0423-4b21-9d7e-4d94cd6d2463.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\67aa9425-0423-4b21-9d7e-4d94cd6d2463.tmp,Basic_Info_Changed,Normal,Archive,,0x038200000001D9D6,0x000200000001B982,,,,0,3,False,True,0.5,False,67aa9425-0423-4b21-9d7e-4d94cd6d2463.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\67aa9425-0423-4b21-9d7e-4d94cd6d2463.tmp,False,False,False,False,0
67bf5029-746a-4185-9d8b-1e6fd6c036a6.tmp,,,,,,,,,,,,,,1/4/23 9:13,971637024.0,67bf5029-746a-4185-9d8b-1e6fd6c036a6.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\67bf5029-746a-4185-9d8b-1e6fd6c036a6.tmp,Basic_Info_Changed,Normal,Archive,,0x004800000001E625,0x000200000001B982,,,,0,3,False,True,0.5,False,67bf5029-746a-4185-9d8b-1e6fd6c036a6.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\67bf5029-746a-4185-9d8b-1e6fd6c036a6.tmp,False,False,False,False,0
68061da4-8f18-4fd0-81fe-957a8858defd.tmp,,,,,,,,,,,,,,1/4/23 7:56,969184608.0,68061da4-8f18-4fd0-81fe-957a8858defd.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68061da4-8f18-4fd0-81fe-957a8858defd.tmp,Basic_Info_Changed,Normal,Archive,,0x010C00000001E4DB,0x000200000001B982,,,,0,3,False,True,0.5,False,68061da4-8f18-4fd0-81fe-957a8858defd.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68061da4-8f18-4fd0-81fe-957a8858defd.tmp,False,False,False,False,0
6811270e-0324-4f02-a520-9454140de735.tmp,,,,,,,,,,,,,,1/4/23 12:54,978793168.0,6811270e-0324-4f02-a520-9454140de735.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6811270e-0324-4f02-a520-9454140de735.tmp,Basic_Info_Changed,Normal,Archive,,0x001B00000002CE06,0x000200000001B982,,,,0,3,False,True,0.5,False,6811270e-0324-4f02-a520-9454140de735.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6811270e-0324-4f02-a520-9454140de735.tmp,False,False,False,False,0
68198408-c670-4967-8ad5-957f7bc57f0e.tmp,,,,,,,,,,,,,,1/4/23 6:54,967245040.0,68198408-c670-4967-8ad5-957f7bc57f0e.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68198408-c670-4967-8ad5-957f7bc57f0e.tmp,Basic_Info_Changed,Normal,Archive,,0x009C00000000829A,0x000200000001B982,,,,0,3,False,True,0.5,False,68198408-c670-4967-8ad5-957f7bc57f0e.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68198408-c670-4967-8ad5-957f7bc57f0e.tmp,False,False,False,False,0
6854fcad-2eeb-4c0d-9852-0a115f9d139f,,,,,,,,,,,,,,1/4/23 10:51,974822400.0,6854FCAD-2EEB-4C0D-9852-0A115F9D139F,\Users\blueangel\AppData\Local\Temp\6854FCAD-2EEB-4C0D-9852-0A115F9D139F,Basic_Info_Changed / Content_Indexed_Attr_Changed,Normal,Directory / Not_Content_Indexed,,0x01C5000000020B89,0x000100000001A2E5,,,,0,2,False,True,0.5,False,6854FCAD-2EEB-4C0D-9852-0A115F9D139F,\Users\blueangel\AppData\Local\Temp\6854FCAD-2EEB-4C0D-9852-0A115F9D139F,False,False,False,False,0
6887dd6b-685e-4b69-b952-4ec54de03637.tmp,6282649640.0,1/6/23 0:08,Time Reversal Event,CreationTime : 2023-01-06 00:08:30 -> 2022-12-16 17:32:24(same as TransportSecurity/ TransportSecurity~RF1dced.TMP),6887dd6b-685e-4b69-b952-4ec54de03637.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6887dd6b-685e-4b69-b952-4ec54de03637.tmp,,,,,Update Resident Value,0x15985,0.0,1/6/23 0:08,997453504.0,6887dd6b-685e-4b69-b952-4ec54de03637.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6887dd6b-685e-4b69-b952-4ec54de03637.tmp,Basic_Info_Changed,Normal,Archive,,0x0008000000056614,0x000200000001B982,,,,3,3,True,True,1.0,False,6887dd6b-685e-4b69-b952-4ec54de03637.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6887dd6b-685e-4b69-b952-4ec54de03637.tmp,False,False,False,False,0
688b907c-3401-4e7a-8f28-1e5f4d9cc6e8.tmp,,,,,,,,,,,,,,1/4/23 6:08,965769760.0,688b907c-3401-4e7a-8f28-1e5f4d9cc6e8.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\688b907c-3401-4e7a-8f28-1e5f4d9cc6e8.tmp,Basic_Info_Changed,Normal,Archive,,0x009600000001DE4D,0x000200000001B982,,,,0,3,False,True,0.5,False,688b907c-3401-4e7a-8f28-1e5f4d9cc6e8.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\688b907c-3401-4e7a-8f28-1e5f4d9cc6e8.tmp,False,False,False,False,0
688ca53c-50ab-46b6-810f-985362240f6f.tmp,,,,,,,,,,,,,,1/4/23 11:52,976809296.0,688ca53c-50ab-46b6-810f-985362240f6f.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\688ca53c-50ab-46b6-810f-985362240f6f.tmp,Basic_Info_Changed,Normal,Archive,,0x001100000002810A,0x000200000001B982,,,,0,3,False,True,0.5,False,688ca53c-50ab-46b6-810f-985362240f6f.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\688ca53c-50ab-46b6-810f-985362240f6f.tmp,False,False,False,False,0
68a56342-b36d-4435-89c6-dc3bd4a7c192.tmp,,,,,,,,,,,,,,1/4/23 11:08,975415264.0,68a56342-b36d-4435-89c6-dc3bd4a7c192.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68a56342-b36d-4435-89c6-dc3bd4a7c192.tmp,Basic_Info_Changed,Normal,Archive,,0x0032000000027BED,0x000200000001B982,,,,0,3,False,True,0.5,False,68a56342-b36d-4435-89c6-dc3bd4a7c192.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68a56342-b36d-4435-89c6-dc3bd4a7c192.tmp,False,False,False,False,0
68bf09f0-3150-4af2-a416-3680d44e27c6.tmp,,,,,,,,,,,,,,1/4/23 21:07,994912752.0,68bf09f0-3150-4af2-a416-3680d44e27c6.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68bf09f0-3150-4af2-a416-3680d44e27c6.tmp,Basic_Info_Changed,Normal,Archive,,0x004D000000007B5F,0x000200000001B982,,,,0,3,False,True,0.5,False,68bf09f0-3150-4af2-a416-3680d44e27c6.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68bf09f0-3150-4af2-a416-3680d44e27c6.tmp,False,False,False,False,0
68d75c11-2fca-425d-88dc-83c1b9bd347b.tmp,,,,,,,,,,,,,,1/4/23 8:55,971089648.0,68d75c11-2fca-425d-88dc-83c1b9bd347b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68d75c11-2fca-425d-88dc-83c1b9bd347b.tmp,Basic_Info_Changed,Normal,Archive,,0x018C00000001EDF1,0x000200000001B982,,,,0,3,False,True,0.5,False,68d75c11-2fca-425d-88dc-83c1b9bd347b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68d75c11-2fca-425d-88dc-83c1b9bd347b.tmp,False,False,False,False,0
68deeebc-c5cf-4ed2-9a80-5fc72c093d4d.tmp,,,,,,,,,,,,,,1/4/23 18:41,990140240.0,68deeebc-c5cf-4ed2-9a80-5fc72c093d4d.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68deeebc-c5cf-4ed2-9a80-5fc72c093d4d.tmp,Basic_Info_Changed,Normal,Archive,,0x01F000000001D96B,0x000200000001B982,,,,0,3,False,True,0.5,False,68deeebc-c5cf-4ed2-9a80-5fc72c093d4d.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\68deeebc-c5cf-4ed2-9a80-5fc72c093d4d.tmp,False,False,False,False,0
68df8814f2394f7290f4e3fdf5075704_1,,,,,,,,,,,,,,1/4/23 19:02,990826640.0,68df8814f2394f7290f4e3fdf5075704_1,,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x02A100000001CF2C,0x036F000000008133,,,,0,2,False,True,0.5,False,68df8814f2394f7290f4e3fdf5075704_1,,False,False,False,False,0
68df8814f2394f7290f4e3fdf5075704_1.~tmp,,,,,,,,,,,,,,1/4/23 19:02,990825304.0,68df8814f2394f7290f4e3fdf5075704_1.~tmp,,Basic_Info_Changed,Normal,Archive,,0x02A100000001CF2C,0x036F000000008133,,,,0,3,False,True,0.5,False,68df8814f2394f7290f4e3fdf5075704_1.~tmp,,False,False,False,False,0
6907e865-4130-4ed4-9062-c053abb6a8e1.tmp,,,,,,,,,,,,,,1/4/23 7:15,967887040.0,6907e865-4130-4ed4-9062-c053abb6a8e1.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6907e865-4130-4ed4-9062-c053abb6a8e1.tmp,Basic_Info_Changed,Normal,Archive,,0x01E800000001D994,0x000200000001B982,,,,0,3,False,True,0.5,False,6907e865-4130-4ed4-9062-c053abb6a8e1.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6907e865-4130-4ed4-9062-c053abb6a8e1.tmp,False,False,False,False,0
69438fdf-4f62-47b8-b3ae-7aca102f624b.tmp,,,,,,,,,,,,,,1/4/23 9:33,972286744.0,69438fdf-4f62-47b8-b3ae-7aca102f624b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\69438fdf-4f62-47b8-b3ae-7aca102f624b.tmp,Basic_Info_Changed,Normal,Archive,,0x006700000001F2FA,0x000200000001B982,,,,0,3,False,True,0.5,False,69438fdf-4f62-47b8-b3ae-7aca102f624b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\69438fdf-4f62-47b8-b3ae-7aca102f624b.tmp,False,False,False,False,0
695afe06-55c6-49a2-9444-27d2a9dc0125.tmp,,,,,,,,,,,,,,1/4/23 7:09,967711408.0,695afe06-55c6-49a2-9444-27d2a9dc0125.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\695afe06-55c6-49a2-9444-27d2a9dc0125.tmp,Basic_Info_Changed,Normal,Archive,,0x019D00000001E490,0x000200000001B982,,,,0,3,False,True,0.5,False,695afe06-55c6-49a2-9444-27d2a9dc0125.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\695afe06-55c6-49a2-9444-27d2a9dc0125.tmp,False,False,False,False,0
69a75d67-7d5c-4afd-bbc6-d68d308c3513.tmp,,,,,,,,,,,,,,1/4/23 20:38,993873712.0,69a75d67-7d5c-4afd-bbc6-d68d308c3513.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\69a75d67-7d5c-4afd-bbc6-d68d308c3513.tmp,Basic_Info_Changed,Normal,Archive,,0x008800000001E4FE,0x000200000001B982,,,,0,3,False,True,0.5,False,69a75d67-7d5c-4afd-bbc6-d68d308c3513.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\69a75d67-7d5c-4afd-bbc6-d68d308c3513.tmp,False,False,False,False,0
69bc4da5-b676-48fe-a04f-04f85e5cdd8d.tmp,,,,,,,,,,,,,,1/4/23 17:54,988652528.0,69bc4da5-b676-48fe-a04f-04f85e5cdd8d.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\69bc4da5-b676-48fe-a04f-04f85e5cdd8d.tmp,Basic_Info_Changed,Normal,Archive,,0x031100000001CE46,0x000200000001B982,,,,0,3,False,True,0.5,False,69bc4da5-b676-48fe-a04f-04f85e5cdd8d.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\69bc4da5-b676-48fe-a04f-04f85e5cdd8d.tmp,False,False,False,False,0
69cccd3d-704f-4520-9e31-3ce5bfd0e8cd.tmp,,,,,,,,,,,,,,1/4/23 11:37,976314944.0,69cccd3d-704f-4520-9e31-3ce5bfd0e8cd.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\69cccd3d-704f-4520-9e31-3ce5bfd0e8cd.tmp,Basic_Info_Changed,Normal,Archive,,0x001C00000002802A,0x000200000001B982,,,,0,3,False,True,0.5,False,69cccd3d-704f-4520-9e31-3ce5bfd0e8cd.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\69cccd3d-704f-4520-9e31-3ce5bfd0e8cd.tmp,False,False,False,False,0
