LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index,is_timestomped,timestomp_tool_executed,suspicious_tool_name,label_source
10587172396,,,,TaskBar,\Users\blueangel\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar,12/16/22 17:15:46,12/27/22 12:43:12,12/27/22 12:43:12,12/31/23 1:15:44,Update Resident Value,0x69FE,0,0,0,,
10587172668,,,,desktop.ini,\Users\blueangel\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini,12/16/22 17:15:46,12/16/22 17:15:46,12/16/22 17:15:46,12/31/23 1:15:44,Update Resident Value,0x6A01,0,0,0,,
10587173026,,,,ccd5f0fe538742298bc2ad7d04cfea96_1,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\TargetedContentCache\v3\88000165\ccd5f0fe538742298bc2ad7d04cfea96_1,12/31/23 1:15:43,12/31/23 1:15:43,12/31/23 1:15:43,12/31/23 1:15:43,Set New Attribute Sizes,0x30DC,2,0,0,,
10587173071,,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:38 -> 2023-12-31 01:15:44,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,,
10587173206,,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:24 -> 2023-12-31 01:15:44,MicrosoftEdgeUpdate.log <Guessed>,\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log,,,,,Update Resident Value,0x660E,4,0,0,,
10587173244,,,,{35AA28DF-935D-4F27-A876-3736459ECB24}.2.ver0x0000000000000002.db,\ProgramData\Microsoft\Windows\Caches\{35AA28DF-935D-4F27-A876-3736459ECB24}.2.ver0x0000000000000002.db,12/25/23 16:33:12,12/25/23 16:33:12,12/25/23 16:33:12,12/31/23 1:15:44,Update Resident Value,0xFA,4,0,0,,
10587174028,,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:34 -> 2023-12-31 01:15:45,Update.log <Guessed>,\ProgramData\Avast Software\Persistent Data\Avast\Logs\Update.log,,,,,Update Resident Value,0x1C9,6,0,0,,
10587174165,12/31/23 1:15:45,File Creation(File System Tunneling),,setup.ini.tmp,\Program Files\Avast Software\Avast\setup\setup.ini.tmp,12/31/23 1:15:34,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Initialize File Record Segment,0x30DB,2,0,0,,
10587174937,12/31/23 1:15:45,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:34 -> 2023-12-31 01:15:45,setup <Guessed>,\Program Files\Avast Software\Avast\setup,,,,,Update Resident Value,0x15384,2,0,0,,
10587175036,12/31/23 1:15:45,File Deletion,,setup.ini,\Program Files\Avast Software\Avast\setup\setup.ini,12/31/23 1:15:34,12/31/23 1:15:34,12/31/23 1:15:34,12/31/23 1:15:34,Deallocate File Record Segment,0x1BF,2,0,0,,
10587175234,12/31/23 1:15:45,Renaming File,setup.ini.tmp -> setup.ini,setup.ini,\Program Files\Avast Software\Avast\setup\setup.ini,,,,,Create Attribute,0x30DB,2,0,0,,
10587175663,12/31/23 1:15:45,File Creation(File System Tunneling),,Stats.ini.tmp,\Program Files\Avast Software\Avast\setup\Stats.ini.tmp,12/31/23 1:15:34,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Initialize File Record Segment,0x1BF,2,0,0,,
10587176348,,File Deletion,,Stats.ini,\Program Files\Avast Software\Avast\setup\Stats.ini,12/31/23 1:15:34,12/31/23 1:15:34,12/31/23 1:15:34,12/31/23 1:15:34,Deallocate File Record Segment,0x1DF6,6,0,0,,
10587176558,,Renaming File,Stats.ini.tmp -> Stats.ini,Stats.ini,\Program Files\Avast Software\Avast\setup\Stats.ini,,,,,Create Attribute,0x1BF,2,0,0,,
10587176998,12/31/23 1:15:34,File Creation,,Stats.ini.tmp,\Program Files\Avast Software\Avast\setup\Stats.ini.tmp,12/31/23 1:15:34,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Initialize File Record Segment,0x1DF6,6,0,0,,
10587177667,,File Deletion,,Stats.ini,\Program Files\Avast Software\Avast\setup\Stats.ini,12/31/23 1:15:34,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Deallocate File Record Segment,0x1BF,2,0,0,,
10587177865,,Renaming File,Stats.ini.tmp -> Stats.ini,Stats.ini,\Program Files\Avast Software\Avast\setup\Stats.ini,,,,,Create Attribute,0x1DF6,6,0,0,,
10587178305,12/31/23 1:15:45,File Creation(File System Tunneling),,Stats.ini.tmp,\Program Files\Avast Software\Avast\setup\Stats.ini.tmp,12/31/23 1:15:34,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Initialize File Record Segment,0x1BF,2,0,0,,
10587178990,,File Deletion,,Stats.ini,\Program Files\Avast Software\Avast\setup\Stats.ini,12/31/23 1:15:34,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Deallocate File Record Segment,0x1DF6,6,0,0,,
10587179200,,Renaming File,Stats.ini.tmp -> Stats.ini,Stats.ini,\Program Files\Avast Software\Avast\setup\Stats.ini,,,,,Create Attribute,0x1BF,2,0,0,,
10587179629,12/31/23 1:15:34,File Creation,,setup.ini.tmp,\Program Files\Avast Software\Avast\setup\setup.ini.tmp,12/31/23 1:15:34,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Initialize File Record Segment,0x1DF6,6,0,0,,
10587180472,,File Deletion,,setup.ini,\Program Files\Avast Software\Avast\setup\setup.ini,12/31/23 1:15:34,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Deallocate File Record Segment,0x30DB,2,0,0,,
10587180678,,Renaming File,setup.ini.tmp -> setup.ini,setup.ini,\Program Files\Avast Software\Avast\setup\setup.ini,,,,,Create Attribute,0x1DF6,6,0,0,,
10587181108,12/31/23 1:15:34,File Creation,,usn_cache.tsv.tmp,\Program Files\Avast Software\Avast\setup\usn_cache.tsv.tmp,12/31/23 1:15:34,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Initialize File Record Segment,0x30DB,2,0,0,,
10587181317,,Writing Content of Resident File,Writing Size : 213,usn_cache.tsv.tmp,\Program Files\Avast Software\Avast\setup\usn_cache.tsv.tmp,,,,,Update Resident Value,0x30DB,2,0,0,,
10587182088,,File Deletion,,usn_cache.tsv,\Program Files\Avast Software\Avast\setup\usn_cache.tsv,12/31/23 1:15:34,12/31/23 1:15:34,12/31/23 1:15:34,12/31/23 1:15:34,Deallocate File Record Segment,0x6B,0,0,0,,
10587182289,12/31/23 1:15:45,Renaming File,usn_cache.tsv.tmp -> usn_cache.tsv,usn_cache.tsv,\Program Files\Avast Software\Avast\setup\usn_cache.tsv,,,,,Create Attribute,0x30DB,2,0,0,,
10587182523,12/31/23 1:15:45,,,setup,\Program Files\Avast Software\Avast\setup,12/20/22 21:59:47,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Update Resident Value,0x15384,2,0,0,,
10587182717,12/31/23 1:15:45,,,usn_cache.tsv,\Program Files\Avast Software\Avast\setup\usn_cache.tsv,12/31/23 1:15:34,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Update Resident Value,0x30DB,2,0,0,,
10587182802,12/31/23 1:15:45,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:24 -> 2023-12-31 01:15:34,event_manager.log <Guessed>,\ProgramData\Avast Software\Persistent Data\Avast\Logs\event_manager.log,,,,,Update Resident Value,0x15357,4,0,0,,
10587182951,12/31/23 1:15:45,,,event_manager.log,\ProgramData\Avast Software\Persistent Data\Avast\Logs\event_manager.log,12/20/22 21:59:22,12/31/23 1:15:34,12/31/23 1:15:34,12/31/23 1:15:34,Update Resident Value,0x15357,4,0,0,,
10587183196,12/31/23 1:15:45,,,Update.log,\ProgramData\Avast Software\Persistent Data\Avast\Logs\Update.log,12/20/22 22:00:42,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Update Resident Value,0x1C9,6,0,0,,
10587183220,12/31/23 1:15:45,,,ashServ.dll,\Program Files\Avast Software\Avast\ashServ.dll,12/19/23 14:59:56,12/19/23 14:59:57,12/25/23 16:34:57,12/31/23 1:15:45,Update Resident Value,0x80B0,0,0,0,,
10587183279,12/31/23 1:15:45,,,streamback.dll,\Program Files\Avast Software\Avast\streamback.dll,12/19/23 15:00:17,12/19/23 15:00:17,12/25/23 16:34:57,12/31/23 1:15:45,Update Resident Value,0x5250,0,0,0,,
10587183462,12/31/23 1:15:45,File Deletion,,b792b65b9b0d43d8a4b87a6c28828928_1,,12/31/23 1:15:40,12/31/23 1:15:40,12/31/23 1:15:40,12/31/23 1:15:40,Deallocate File Record Segment,0x30DA,4,0,0,,
10587183564,12/31/23 1:15:45,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:40 -> 2023-12-31 01:15:45,353698,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\TargetedContentCache\v3\353698,,,,,Update Resident Value,0xDF9,4,0,0,,
10587183683,12/31/23 1:15:45,Directory Deletion,,353698,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\TargetedContentCache\v3\353698,12/31/23 1:15:40,12/31/23 1:15:45,12/31/23 1:15:45,12/31/23 1:15:45,Deallocate File Record Segment,0xDF9,4,0,0,,
10587183778,12/31/23 1:15:45,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:43 -> 2023-12-31 01:15:45,v3 <Guessed>,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\TargetedContentCache\v3,,,,,Update Resident Value,0x69CF,2,0,0,,
10587183841,12/31/23 1:15:45,,,MobilityExperience,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\MobilityExperience,12/18/22 23:15:55,12/18/22 23:15:55,12/18/22 23:15:55,12/31/23 1:15:45,Update Resident Value,0x7FD1,6,0,0,,
10587183925,12/31/23 1:15:45,,,ImageCache,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\MobilityExperience\ImageCache,12/18/22 23:15:55,12/18/22 23:15:55,12/18/22 23:15:55,12/31/23 1:15:45,Update Resident Value,0xB7E4,6,0,0,,
10587184399,12/31/23 1:15:45,,,Word.lnk,\Users\blueangel\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Word.lnk,12/16/22 18:34:27,12/16/22 18:28:42,12/16/22 18:34:27,12/31/23 1:15:45,Update Resident Value,0x6A4D,2,0,0,,
10587184458,12/31/23 1:15:45,,,PowerPoint.lnk,\Users\blueangel\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\PowerPoint.lnk,12/16/22 18:35:53,12/16/22 18:28:42,12/16/22 18:35:53,12/31/23 1:15:45,Update Resident Value,0x6A47,0,0,0,,
10587184542,12/31/23 1:15:45,,,Visual Studio 2022.lnk,\Users\blueangel\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Visual Studio 2022.lnk,12/19/22 0:06:24,12/18/22 22:52:34,12/19/22 0:06:24,12/31/23 1:15:45,Update Resident Value,0xBC74,0,0,0,,
10587184626,12/31/23 1:15:45,,,Webex.lnk,\Users\blueangel\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Webex.lnk,12/20/22 21:42:05,12/20/22 21:42:05,12/20/22 21:42:05,12/31/23 1:15:45,Update Resident Value,0xF02D,6,0,0,,
10587184693,12/31/23 1:15:45,,,Favicons,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\Favicons,12/18/22 23:15:55,12/18/22 23:15:55,12/18/22 23:15:55,12/31/23 1:15:45,Update Resident Value,0xB7E5,6,0,0,,
10587185418,12/31/23 1:15:45,Updating Modified Time,ModifiedTime : 2023-12-28 10:01:07 -> 2023-12-31 01:15:45,settings.dat <Guessed>,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Settings\settings.dat,,,,,Update Resident Value,0x698B,6,0,0,,
10587185973,12/31/23 1:15:45,Updating Modified Time,ModifiedTime : 2023-12-28 22:33:27 -> 2023-12-31 01:15:46,nucleus.sqlite3-wal <Guessed>,\Users\blueangel\AppData\Local\Dropbox\instance1\sync\nucleus.sqlite3-wal,,,,,Update Resident Value,0x1447C,0,0,0,,
10587186109,12/31/23 1:15:45,File Deletion,,marker_file,\Users\blueangel\Dropbox\.dropbox.cache\marker_file,12/20/22 21:47:54,12/28/23 22:33:27,12/28/23 22:33:27,12/28/23 22:33:27,Deallocate File Record Segment,0x61,6,0,0,,
10587186286,12/31/23 1:15:46,File Creation(File System Tunneling),,marker_file,\Users\blueangel\Dropbox\.dropbox.cache\marker_file,12/20/22 21:47:54,12/31/23 1:15:46,12/31/23 1:15:46,12/31/23 1:15:46,Initialize File Record Segment,0x61,6,0,0,,
10587186419,,Updating Modified Time,ModifiedTime : 2023-12-28 22:33:27 -> 2023-12-31 01:15:46,.dropbox.cache <Guessed>,\Users\blueangel\Dropbox\.dropbox.cache,,,,,Update Resident Value,0x14479,0,0,0,,
10587186567,,,,marker_file,\Users\blueangel\Dropbox\.dropbox.cache\marker_file,12/20/22 21:47:54,12/31/23 1:15:46,12/31/23 1:15:46,12/31/23 1:15:46,Update Resident Value,0x61,6,0,0,,
10587186591,,,,nucleus.sqlite3-wal,\Users\blueangel\AppData\Local\Dropbox\instance1\sync\nucleus.sqlite3-wal,12/20/22 21:37:52,12/31/23 1:15:46,12/31/23 1:15:46,12/31/23 1:15:46,Update Resident Value,0x1447C,0,0,0,,
10587201466,,# Check Point,,,,,,,,Compensation Log Record,0x770BC4A2,2,0,0,,
10587201926,,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:43 -> 2023-12-31 01:15:48,DropboxUpdate.log-2023-12-30-17-15-20-624-11928,\ProgramData\Dropbox\Update\Log\DropboxUpdate.log-2023-12-30-17-15-20-624-11928,,,,,Update Resident Value,0x3278,4,0,0,,
10587202285,12/31/23 1:15:48,Renaming File,DropboxUpdate.log-2023-12-30-17-15-20-624-11928 -> DropboxUpdate.log-2023-12-30-17-15-20-624-11928-finished,DropboxUpdate.log-2023-12-30-17-15-20-624-11928-finished,\ProgramData\Dropbox\Update\Log\DropboxUpdate.log-2023-12-30-17-15-20-624-11928-finished,,,,,Create Attribute,0x3278,4,0,0,,
10587202568,12/31/23 1:15:48,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:43 -> 2023-12-31 01:15:48,Log,\ProgramData\Dropbox\Update\Log,12/20/22 21:27:22,12/31/23 1:15:48,12/31/23 1:15:48,12/31/23 1:15:48,Update Resident Value,0xCA93,4,0,0,,
10587203050,12/31/23 1:15:48,Renaming File,DropboxUpdate.log-2023-12-30-17-15-38-153-11928 -> DropboxUpdate.log-2023-12-30-17-15-38-153-11928-finished,DropboxUpdate.log-2023-12-30-17-15-38-153-11928-finished,\ProgramData\Dropbox\Update\Log\DropboxUpdate.log-2023-12-30-17-15-38-153-11928-finished,,,,,Create Attribute,0x30D8,0,0,0,,
10587203380,12/31/23 1:15:48,Updating MFTModified Time,MFTModifiedTime : 2023-12-31 01:15:38 -> 2023-12-31 01:15:48,DropboxUpdate.log-2023-12-30-17-15-38-153-11928-finished,\ProgramData\Dropbox\Update\Log\DropboxUpdate.log-2023-12-30-17-15-38-153-11928-finished,,,,,Update Resident Value,0x30D8,0,0,0,,
10587203526,12/31/23 1:15:48,,,DropboxUpdate.log-2023-12-30-17-15-38-153-11928-finished,\ProgramData\Dropbox\Update\Log\DropboxUpdate.log-2023-12-30-17-15-38-153-11928-finished,12/31/23 1:15:38,12/31/23 1:15:38,12/31/23 1:15:48,12/31/23 1:15:48,Update Resident Value,0x30D8,0,0,0,,
10587203567,12/31/23 1:15:48,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:37 -> 2023-12-31 01:15:48,officeclicktorun.exe.db-wal,\Users\blueangel\AppData\Local\Microsoft\Office\OTele\officeclicktorun.exe.db-wal,,,,,Update Resident Value,0x30D5,0,0,0,,
10587203953,12/31/23 1:15:49,File Creation,,SetMACE_SI_MACE_Copy_Manipulation.dll,\Program Files\Windows Mail\SetMACE_SI_MACE_Copy_Manipulation.dll,12/31/23 1:15:49,12/31/23 1:15:49,12/31/23 1:15:49,12/31/23 1:15:49,Initialize File Record Segment,0x6B,0,0,0,,
10587204254,12/31/23 1:15:49,File Deletion,,SetMACE_SI_MACE_Copy_Manipulation.dll,\Program Files\Windows Mail\SetMACE_SI_MACE_Copy_Manipulation.dll,12/31/23 1:15:49,12/31/23 1:15:49,12/31/23 1:15:49,12/31/23 1:15:49,Deallocate File Record Segment,0x6B,0,0,0,,
10587204357,12/31/23 1:15:49,Updating Modified Time,ModifiedTime : 2023-12-25 16:32:20 -> 2023-12-31 01:15:49,Windows Mail <Guessed>,\Program Files\Windows Mail,,,,,Update Resident Value,0x27,0,0,0,,
10587204702,12/31/23 1:15:49,Updating Modified Time,ModifiedTime : 2023-12-28 01:09:14 -> 2023-12-31 01:15:49,f01b4d95cf55d32a.automaticDestinations-ms <Guessed>,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,,,,,Update Resident Value,0x6997,0,0,0,,
10587205960,12/31/23 1:15:50,File Creation,,Windows Mail.lnk,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\Windows Mail.lnk,12/31/23 1:15:50,12/31/23 1:15:50,12/31/23 1:15:50,12/31/23 1:15:50,Initialize File Record Segment,0x6B,0,0,0,,
10587206256,12/31/23 1:15:50,Writing Content of Non-Resident File,Data Runs(in Volume) : 642840(1),Windows Mail.lnk,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\Windows Mail.lnk,,,,,Update Mapping Pairs,0x6B,0,0,0,,
10587206895,12/31/23 1:15:50,File Creation(File System Tunneling),,SetMACE_SI_MACE_Copy_Manipulation.dll,\Program Files\Windows Mail\SetMACE_SI_MACE_Copy_Manipulation.dll,12/31/23 1:15:49,12/31/23 1:15:50,12/31/23 1:15:50,12/31/23 1:15:50,Initialize File Record Segment,0xDF9,4,0,0,,
10587207205,12/31/23 1:15:50,Writing Content of Non-Resident File,Data Runs(in Volume) : 578925(7),SetMACE_SI_MACE_Copy_Manipulation.dll,\Program Files\Windows Mail\SetMACE_SI_MACE_Copy_Manipulation.dll,,,,,Update Mapping Pairs,0xDF9,4,0,0,,
10587207518,12/31/23 1:15:50,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:49 -> 2023-12-31 01:15:50,Windows Mail <Guessed>,\Program Files\Windows Mail,,,,,Update Resident Value,0x27,0,0,0,,
10587207606,12/31/23 1:15:50,,,DropboxUpdate.log-2023-12-30-17-15-20-624-11928-finished,\ProgramData\Dropbox\Update\Log\DropboxUpdate.log-2023-12-30-17-15-20-624-11928-finished,12/31/23 1:15:20,12/31/23 1:15:48,12/31/23 1:15:48,12/31/23 1:15:48,Set New Attribute Sizes,0x3278,4,0,0,,
10587207922,12/31/23 1:15:50,Updating Modified Time,ModifiedTime : 2023-12-25 15:50:03 -> 2023-12-31 01:15:50,Recent,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent,12/16/22 17:14:04,12/31/23 1:15:50,12/31/23 1:15:50,12/31/23 1:15:50,Update Resident Value,0x68B7,4,0,0,,
10587208325,12/31/23 1:15:51,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Initialize File Record Segment,0x30DA,4,0,0,,
10587208552,12/31/23 1:15:51,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x30DA,4,0,0,,
10587209186,12/31/23 1:15:51,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:26 -> 2023-12-31 01:15:51,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10587209655,12/31/23 1:15:51,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Deallocate File Record Segment,0x30DA,4,0,0,,
10587209901,12/31/23 1:15:51,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Initialize File Record Segment,0x30DA,4,0,0,,
10587210128,12/31/23 1:15:51,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x30DA,4,0,0,,
10587210189,12/31/23 1:15:51,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:44 -> 2023-12-31 01:15:50,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,,
10587210797,12/31/23 1:15:51,Updating Modified Time,ModifiedTime : 2023-12-31 01:15:25 -> 2023-12-31 01:15:51,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0,,
10587211175,12/31/23 1:15:51,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Deallocate File Record Segment,0x30DA,4,0,0,,
10587211368,12/31/23 1:15:51,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Initialize File Record Segment,0x30DA,4,0,0,,
10587211595,12/31/23 1:15:51,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x30DA,4,0,0,,
10587212601,12/31/23 1:15:51,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Deallocate File Record Segment,0x30DA,4,0,0,,
10587212786,12/31/23 1:15:51,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Initialize File Record Segment,0x30DA,4,0,0,,
10587213021,12/31/23 1:15:51,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x30DA,4,0,0,,
10587214042,12/31/23 1:15:51,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Deallocate File Record Segment,0x30DA,4,0,0,,
10587214227,12/31/23 1:15:51,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Initialize File Record Segment,0x30DA,4,0,0,,
10587214511,12/31/23 1:15:51,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x30DA,4,0,0,,
10587215535,12/31/23 1:15:51,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Deallocate File Record Segment,0x30DA,4,0,0,,
10587215720,12/31/23 1:15:51,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Initialize File Record Segment,0x30DA,4,0,0,,
10587215958,12/31/23 1:15:51,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x30DA,4,0,0,,
10587216964,12/31/23 1:15:51,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Deallocate File Record Segment,0x30DA,4,0,0,,
10587217149,12/31/23 1:15:51,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,12/31/23 1:15:51,Initialize File Record Segment,0x30DA,4,0,0,,
